=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:11:13
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,1.7
Gap отмена %,4
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,804
Средняя доходность %,4.45
Медианная доходность %,1.63
Win rate %,68.2
Profit factor,5.13
Sharpe,2.50
Макс просадка %,39.03
Общая доходность %,1127181832.56
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-22.12
Ср. выигрыш %,8.11
Ср. проигрыш %,3.39
Макс серия побед,16
Макс серия потерь,5
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
397,MRKK,S2,STRONG,6.13,3.24,2021-06-30,2021-07-01,2021-07-09,28.75,28.79,0.14,6,ts_extend
398,MDMG,S2,STRONG,5.80,4.04,2021-07-02,2021-07-05,2021-07-13,888.42,917.19,3.24,6,ts_extend
399,AMEZ,S2,BASE,4.90,4.02,2021-07-13,2021-07-14,2021-07-21,12.45,12.74,2.28,5,ts_extend
400,AMEZ,S2,STRONG,6.32,4.72,2021-07-26,2021-07-27,2021-08-04,17.95,18.50,3.04,6,ts_extend
401,PIKK,S1,BASE,4.04,2.27,2021-07-28,2021-07-29,2021-08-05,1140.12,1190.95,4.46,5,ts_extend
402,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
403,BELU,S1,STRONG,5.41,3.37,2021-08-09,2021-08-10,2021-08-18,2987.77,3752.87,25.61,6,ts_extend
404,NAUK,S2,BASE,3.66,1.62,2021-08-13,2021-08-16,2021-08-17,210.34,208.07,-1.08,1,rotate_atr20
405,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
406,BANEP,S1,BASE,4.12,1.53,2021-08-16,2021-08-17,2021-08-24,1129.80,1134.55,0.42,5,ts_extend
407,MAGE,S2,STRONG,6.20,3.64,2021-08-16,2021-08-17,2021-08-25,7.97,7.84,-1.67,6,ts_extend
408,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-30,157.95,252.05,59.57,5,max_hold
409,SGZH,S1,BASE,4.68,2.14,2021-08-25,2021-08-26,2021-09-02,8.04,8.86,10.17,5,ts_extend
410,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-09-01,94.55,109.42,15.73,2,rotate_atr20
411,TUZA,S2,STRONG,5.90,3.49,2021-08-30,2021-08-31,2021-09-08,105.17,104.63,-0.51,6,ts_extend
412,LVHK,S2,BASE,4.87,3.06,2021-08-31,2021-09-01,2021-09-08,13.02,13.28,1.99,5,ts_extend
413,RUAL,S1,BASE,4.57,2.44,2021-09-02,2021-09-03,2021-09-10,62.50,69.30,10.88,5,ts_extend
414,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.32,40.77,6,ts_extend
415,SAGOP,S2,STRONG,6.42,2.70,2021-09-13,2021-09-14,2021-09-15,0.68,0.66,-1.50,1,rotate_atr20
416,NFAZ,S2,BASE,4.65,4.61,2021-09-14,2021-09-15,2021-09-22,428.68,423.30,-1.26,5,ts_extend
417,WTCMP,S2,STRONG,5.54,1.64,2021-09-16,2021-09-17,2021-09-27,9.01,9.04,0.27,6,ts_extend
418,SMLT,S1,BASE,4.19,5.32,2021-09-17,2021-09-20,2021-09-27,5489.77,5660.43,3.11,5,ts_extend
419,RTSB,S2,ULTRA,8.98,4.45,2021-09-21,2021-09-22,2021-09-30,0.62,0.64,2.64,6,ts_extend
420,MGTS,S2,BASE,4.05,2.53,2021-09-24,2021-09-27,2021-10-04,2088.34,2608.72,24.92,5,ts_extend
421,PIKK,S1,BASE,4.19,2.42,2021-09-29,2021-09-30,2021-10-05,1432.29,1115.40,-22.12,3,cat_stop
422,VSMO,S2,STRONG,5.28,2.50,2021-09-30,2021-10-01,2021-10-11,36297.98,38609.33,6.37,6,ts_extend
423,GEMA,S2,STRONG,5.16,3.74,2021-10-01,2021-10-04,2021-10-12,95.25,98.59,3.50,6,ts_extend
424,MRKV,S2,ULTRA,9.87,2.07,2021-10-08,2021-10-11,2021-10-15,0.06,0.06,6.62,4,rotate_atr20
425,SGZH,S1,STRONG,6.01,1.97,2021-10-11,2021-10-12,2021-10-20,9.80,11.28,15.14,6,ts_extend
426,KRSBP,S2,ULTRA,7.14,1.89,2021-10-12,2021-10-13,2021-10-14,9.92,9.84,-0.72,1,rotate_atr20
427,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
428,YKENP,S2,BASE,4.14,3.26,2021-10-14,2021-10-15,2021-10-22,0.35,0.38,9.90,5,ts_extend
429,OMZZP,S2,ULTRA,7.26,2.85,2021-10-20,2021-10-21,2021-10-29,4567.30,6225.72,36.31,6,ts_extend
430,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
431,LIFE,S2,STRONG,6.34,3.74,2021-10-26,2021-10-27,2021-11-05,6.45,6.47,0.29,6,ts_extend
432,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-11,338.54,263.64,-22.12,4,cat_stop
433,SVAV,S2,STRONG,5.11,3.57,2021-11-10,2021-11-11,2021-11-19,237.38,236.27,-0.47,6,ts_extend
434,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
435,GEMC,S2,STRONG,5.31,2.86,2021-11-12,2021-11-15,2021-11-23,1121.69,1119.38,-0.21,6,ts_extend
436,MRKZ,S2,STRONG,5.89,3.94,2021-11-18,2021-11-19,2021-11-29,0.06,0.06,-0.62,6,ts_extend
437,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
438,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
439,TRNFP,S2,BASE,4.62,1.68,2021-12-10,2021-12-13,2021-12-20,1521.43,1607.92,5.68,5,max_hold
440,GAZAP,S2,STRONG,5.58,2.71,2021-12-15,2021-12-16,2021-12-24,360.58,375.29,4.08,6,ts_extend
441,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
442,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
443,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
444,BLNG,S2,ULTRA,8.18,6.86,2022-01-12,2022-01-13,2022-01-19,13.59,10.58,-22.12,4,cat_stop
445,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
446,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
447,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
448,IGST,S2,ULTRA,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4857.04,72.57,6,ts_extend
449,PRMB,S2,STRONG,6.40,4.36,2022-02-11,2022-02-14,2022-02-24,53084.80,41339.89,-22.12,5,cat_stop
450,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-21,111.60,86.91,-22.12,2,cat_stop
451,TTLK,S2,BASE,4.09,9.18,2022-04-04,2022-04-05,2022-04-12,0.60,0.61,1.48,5,ts_extend
452,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
453,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
454,TTLK,S2,BASE,3.62,3.59,2022-05-13,2022-05-16,2022-05-23,0.67,0.52,-22.12,5,cat_stop
455,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
456,DIOD,S2,STRONG,6.37,3.94,2022-05-24,2022-05-25,2022-06-02,7.70,8.37,8.67,6,ts_extend
457,TRNFP,S2,BASE,3.69,2.26,2022-06-01,2022-06-02,2022-06-09,1228.96,1298.92,5.69,5,max_hold
458,MSNG,S2,STRONG,6.78,3.61,2022-06-02,2022-06-03,2022-06-14,2.06,2.07,0.37,6,ts_extend
459,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
460,TRNFP,S2,BASE,4.49,2.47,2022-06-09,2022-06-10,2022-06-20,1373.19,1368.35,-0.35,5,ts_extend
461,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
462,CHGZ,S2,STRONG,5.22,4.10,2022-06-23,2022-06-24,2022-06-30,45.47,35.41,-22.12,4,cat_stop
463,LSRG,S2,BASE,4.74,3.25,2022-06-23,2022-06-24,2022-07-01,585.94,659.56,12.57,5,ts_extend
464,RTKM,S1,BASE,4.21,2.05,2022-06-28,2022-06-29,2022-07-06,67.11,66.06,-1.56,5,ts_extend
465,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
466,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
467,MVID,S1,BASE,3.62,4.13,2022-07-27,2022-07-28,2022-08-04,200.12,200.72,0.30,5,ts_extend
468,ARSA,S2,BASE,3.64,2.91,2022-07-28,2022-07-29,2022-08-05,5.81,5.81,-0.02,5,ts_extend
469,LENT,S2,BASE,3.71,5.18,2022-08-04,2022-08-05,2022-08-12,796.27,886.08,11.28,5,max_hold
470,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
471,FESH,S2,STRONG,5.79,4.06,2022-08-12,2022-08-15,2022-08-23,30.77,31.14,1.21,6,ts_extend
472,NFAZ,S2,STRONG,6.93,4.97,2022-08-12,2022-08-15,2022-08-23,330.53,345.32,4.48,6,ts_extend
473,ABIO,S1,ULTRA,7.63,5.87,2022-08-18,2022-08-19,2022-08-29,81.35,85.30,4.85,6,ts_extend
474,MGTS,S2,STRONG,5.21,2.38,2022-08-22,2022-08-23,2022-08-25,1462.34,1447.68,-1.00,2,rotate_atr20
475,GCHE,S2,ULTRA,7.64,3.18,2022-08-22,2022-08-23,2022-08-31,2854.56,2878.89,0.85,6,rotate_atr20
476,LNZL,S2,STRONG,5.92,5.07,2022-08-24,2022-08-25,2022-09-02,11338.11,12781.36,12.73,6,ts_extend
477,PIKK,S1,BASE,4.80,2.57,2022-08-29,2022-08-30,2022-09-06,749.70,773.76,3.21,5,ts_extend
478,AFLT,S1,BASE,4.89,1.86,2022-08-29,2022-08-30,2022-09-06,28.79,30.77,6.90,5,ts_extend
479,CHMK,S2,ULTRA,8.01,5.01,2022-08-30,2022-08-31,2022-09-08,3926.27,4362.91,11.12,6,ts_extend
480,BANE,S2,ULTRA,7.66,2.31,2022-09-01,2022-09-02,2022-09-05,1091.74,1120.20,2.61,1,rotate_atr20
481,MDMG,S2,STRONG,6.23,3.93,2022-09-02,2022-09-05,2022-09-13,474.76,504.97,6.36,6,ts_extend
482,OGKB,S1,ULTRA,8.53,1.92,2022-09-05,2022-09-06,2022-09-14,0.54,0.55,2.91,6,ts_extend
483,LSRG,S2,STRONG,6.69,2.81,2022-09-12,2022-09-13,2022-09-15,634.21,633.58,-0.10,2,rotate_atr20
484,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.90,3.23,6,ts_extend
485,RKKE,S2,STRONG,6.63,4.47,2022-09-14,2022-09-15,2022-09-23,6380.19,6552.78,2.71,6,ts_extend
486,IRKT,S2,STRONG,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,36.60,-22.12,2,cat_stop
487,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
488,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,-0.12,6,ts_extend
489,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-09,0.68,0.71,4.55,7,ts_extend
490,KBSB,S2,STRONG,7.02,4.01,2022-11-07,2022-11-08,2022-11-16,155.25,157.19,1.25,6,ts_extend
491,SIBN,S1,ULTRA,7.84,2.55,2022-11-16,2022-11-17,2022-11-28,460.74,461.73,0.22,7,ts_extend
492,AVAN,S2,BASE,3.88,5.47,2022-11-18,2022-11-21,2022-11-28,1141.82,978.43,-14.31,5,max_hold
493,MRKC,S2,STRONG,6.93,2.94,2022-11-25,2022-11-28,2022-12-07,0.29,0.29,-0.89,7,ts_extend
494,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
495,RENI,S2,ULTRA,9.19,2.50,2022-12-06,2022-12-07,2022-12-15,55.23,59.04,6.90,6,ts_extend
496,MRKZ,S2,BASE,4.61,3.80,2022-12-15,2022-12-16,2022-12-23,0.03,0.03,5.80,5,ts_extend
497,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
498,ZVEZ,S2,STRONG,5.15,2.72,2022-12-22,2022-12-23,2023-01-03,3.76,3.78,0.57,6,ts_extend
499,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-04,0.25,0.24,-2.90,2,rotate_atr20
500,MTLRP,S1,BASE,4.25,2.20,2022-12-30,2023-01-03,2023-01-10,151.24,152.09,0.56,5,ts_extend
501,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-05,0.19,0.18,-1.66,2,rotate_atr20
502,AVAN,S2,STRONG,5.92,4.29,2023-01-03,2023-01-04,2023-01-12,1156.85,1709.42,47.77,6,ts_extend
503,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-13,0.02,0.02,4.47,6,ts_extend
504,AFLT,S1,BASE,3.61,1.61,2023-01-10,2023-01-11,2023-01-18,27.72,28.67,3.40,5,ts_extend
505,UNAC,S2,ULTRA,7.16,3.43,2023-01-11,2023-01-12,2023-01-20,0.63,0.62,-0.71,6,ts_extend
506,TNSE,S2,STRONG,6.02,3.95,2023-01-13,2023-01-16,2023-01-24,681.09,682.79,0.25,6,ts_extend
507,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,240.89,-0.82,6,ts_extend
508,POSI,S1,BASE,3.68,2.22,2023-01-25,2023-01-26,2023-02-02,1495.39,1594.76,6.65,5,ts_extend
509,JNOSP,S2,BASE,3.99,3.45,2023-01-26,2023-01-27,2023-02-03,10.02,10.99,9.69,5,ts_extend
510,PLZL,S1,BASE,4.65,1.95,2023-02-01,2023-02-02,2023-02-09,946.41,939.63,-0.72,5,ts_extend
511,GCHE,S2,BASE,4.29,1.76,2023-02-02,2023-02-03,2023-02-10,2962.73,3048.76,2.90,5,ts_extend
512,UPRO,S2,BASE,3.71,2.17,2023-02-13,2023-02-14,2023-02-21,1.57,1.58,0.66,5,ts_extend
513,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
514,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
515,LSRG,S2,BASE,5.02,2.18,2023-03-09,2023-03-10,2023-03-16,502.20,497.00,-1.04,4,rotate_atr20
516,WUSH,S2,ULTRA,8.00,3.95,2023-03-09,2023-03-10,2023-03-20,197.82,200.01,1.11,6,ts_extend
517,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
518,TRNFP,S2,ULTRA,9.00,1.58,2023-03-17,2023-03-20,2023-03-21,1074.22,1050.32,-2.22,1,rotate_atr20
519,GAZP,S1,STRONG,5.55,1.80,2023-03-20,2023-03-21,2023-03-29,170.82,170.21,-0.36,6,ts_extend
520,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-28,9.80,10.69,9.14,5,ts_extend
521,BSPBP,S2,STRONG,6.27,3.92,2023-03-22,2023-03-23,2023-03-31,29.60,31.93,7.88,6,ts_extend
522,TRMK,S2,STRONG,6.50,1.98,2023-03-27,2023-03-28,2023-04-03,103.16,101.32,-1.79,4,rotate_atr20
523,UPRO,S1,BASE,5.05,2.25,2023-03-28,2023-03-29,2023-04-05,1.96,1.93,-1.46,5,ts_extend
524,ENPG,S2,BASE,4.47,2.28,2023-03-30,2023-03-31,2023-04-04,434.69,430.31,-1.01,2,rotate_atr20
525,MRKV,S2,BASE,4.16,3.43,2023-03-31,2023-04-03,2023-04-10,0.04,0.04,4.12,5,ts_extend
526,NFAZ,S2,ULTRA,8.81,3.86,2023-04-03,2023-04-04,2023-04-12,347.05,426.98,23.03,6,ts_extend
527,RUAL,S1,BASE,3.84,1.85,2023-04-06,2023-04-07,2023-04-14,41.17,42.33,2.82,5,ts_extend
528,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-17,1.07,1.23,15.50,5,max_hold
529,UNAC,S2,BASE,4.10,2.84,2023-04-12,2023-04-13,2023-04-20,0.74,0.74,-0.05,5,ts_extend
530,TRMK,S1,ULTRA,8.24,2.81,2023-04-17,2023-04-18,2023-04-26,117.31,117.14,-0.14,6,ts_extend
531,VEON-RX,S2,ULTRA,7.90,4.76,2023-04-18,2023-04-19,2023-04-27,53.49,57.31,7.14,6,ts_extend
532,MFGS,S2,STRONG,6.32,1.70,2023-04-19,2023-04-20,2023-04-24,386.62,373.40,-3.42,2,rotate_atr20
533,ASSB,S2,ULTRA,8.41,4.73,2023-04-21,2023-04-24,2023-05-02,1.45,1.13,-22.12,5,cat_stop
534,PIKK,S1,ULTRA,9.68,1.93,2023-04-25,2023-04-26,2023-04-28,703.82,687.80,-2.28,2,rotate_atr20
535,SMLT,S1,STRONG,5.63,2.37,2023-04-25,2023-04-26,2023-05-05,2769.42,2838.23,2.48,6,ts_extend
536,VTBR,S1,BASE,4.00,3.23,2023-04-27,2023-04-28,2023-05-08,111.28,112.59,1.18,5,ts_extend
537,STSBP,S2,BASE,4.02,4.31,2023-04-27,2023-04-28,2023-05-08,1.44,1.49,3.28,5,ts_extend
538,MRKU,S2,STRONG,6.01,3.30,2023-04-28,2023-05-02,2023-05-11,0.24,0.24,0.97,6,ts_extend
539,MTSS,S1,BASE,3.71,2.14,2023-05-15,2023-05-16,2023-05-23,294.27,310.04,5.36,5,ts_extend
540,MSNG,S2,BASE,4.51,3.74,2023-05-15,2023-05-16,2023-05-23,2.95,3.16,7.00,5,ts_extend
541,LSNGP,S2,BASE,5.04,3.04,2023-05-15,2023-05-16,2023-05-23,175.03,175.13,0.06,5,ts_extend
542,FLOT,S1,STRONG,5.23,3.10,2023-05-26,2023-05-29,2023-06-06,76.41,96.25,25.96,6,ts_extend
543,BANE,S2,BASE,4.98,3.87,2023-05-30,2023-05-31,2023-06-07,1996.69,2006.25,0.48,5,ts_extend
544,DZRDP,S2,BASE,4.11,4.10,2023-06-07,2023-06-08,2023-06-16,3054.88,3071.40,0.54,5,ts_extend
545,NMTP,S1,STRONG,7.00,3.47,2023-06-08,2023-06-09,2023-06-20,8.96,9.01,0.61,6,ts_extend
546,OKEY,S2,BASE,4.28,3.00,2023-06-15,2023-06-16,2023-06-23,32.46,33.47,3.11,5,ts_extend
547,CHMF,S1,ULTRA,7.13,1.81,2023-06-19,2023-06-20,2023-06-28,1146.83,1181.42,3.02,6,ts_extend
548,ABRD,S2,STRONG,6.88,3.74,2023-06-22,2023-06-23,2023-07-03,331.73,342.47,3.24,6,ts_extend
549,SGZH,S1,STRONG,5.35,2.36,2023-06-29,2023-06-30,2023-07-10,5.85,6.31,7.79,6,ts_extend
550,RENI,S2,BASE,5.08,3.49,2023-07-04,2023-07-05,2023-07-12,88.46,91.35,3.27,5,ts_extend
551,LNZLP,S1,STRONG,6.08,2.35,2023-07-11,2023-07-12,2023-07-20,3145.02,3094.64,-1.60,6,ts_extend
552,KGKCP,S2,STRONG,6.94,5.31,2023-07-11,2023-07-12,2023-07-20,66.11,71.32,7.89,6,ts_extend
553,RASP,S1,ULTRA,7.37,1.84,2023-07-19,2023-07-20,2023-07-26,328.57,332.87,1.31,4,rotate_atr20
554,KZOSP,S1,STRONG,5.83,2.08,2023-07-19,2023-07-20,2023-07-31,30.31,32.28,6.51,7,ts_extend
555,CNTLP,S2,ULTRA,8.27,1.94,2023-07-19,2023-07-20,2023-07-24,12.78,13.46,5.31,2,rotate_atr20
556,RTSB,S2,STRONG,5.47,5.54,2023-07-19,2023-07-20,2023-07-28,2.25,3.05,35.14,6,ts_extend
557,RBCM,S2,STRONG,5.19,4.11,2023-07-21,2023-07-24,2023-08-01,4.71,4.86,3.34,6,ts_extend
558,NMTP,S1,BASE,3.69,3.16,2023-07-25,2023-07-26,2023-08-02,10.01,11.89,18.78,5,max_hold
559,GAZAP,S2,ULTRA,9.58,2.65,2023-07-27,2023-07-28,2023-08-07,562.40,585.32,4.07,6,ts_extend
560,BISVP,S2,BASE,4.32,2.74,2023-07-31,2023-08-01,2023-08-08,12.60,12.57,-0.23,5,ts_extend
561,TRMK,S1,STRONG,5.49,3.69,2023-08-01,2023-08-02,2023-08-10,216.85,226.82,4.60,6,ts_extend
562,YKEN,S2,STRONG,6.73,3.83,2023-08-04,2023-08-07,2023-08-16,0.83,1.20,44.73,7,ts_extend
563,RZSB,S2,BASE,4.42,2.91,2023-08-07,2023-08-08,2023-08-09,45.51,48.22,5.95,1,rotate_atr20
564,SAGOP,S2,STRONG,6.30,5.33,2023-08-08,2023-08-09,2023-08-10,4.60,3.58,-22.12,1,cat_stop
565,MDMG,S2,ULTRA,7.23,3.86,2023-08-09,2023-08-10,2023-08-18,772.73,771.40,-0.17,6,ts_extend
566,RNFT,S1,BASE,4.96,4.57,2023-08-15,2023-08-16,2023-08-23,188.90,194.52,2.98,5,ts_extend
567,UNAC,S2,BASE,3.88,3.85,2023-08-15,2023-08-16,2023-08-23,0.83,1.24,50.11,5,ts_extend
568,LKOH,S1,BASE,4.34,2.57,2023-08-22,2023-08-23,2023-08-30,6422.76,6826.06,6.28,5,max_hold
569,LIFE,S1,STRONG,5.81,4.16,2023-08-22,2023-08-23,2023-08-31,8.56,8.59,0.32,6,ts_extend
570,MFGS,S2,STRONG,6.75,3.74,2023-08-25,2023-08-28,2023-09-05,497.29,501.04,0.75,6,ts_extend
571,UPRO,S1,BASE,4.24,3.27,2023-08-30,2023-08-31,2023-09-04,2.38,2.53,6.13,2,rotate_atr20
572,HYDR,S1,BASE,4.89,3.96,2023-08-31,2023-09-01,2023-09-08,0.99,1.02,3.47,5,ts_extend
573,AMEZ,S1,STRONG,6.73,5.03,2023-09-01,2023-09-04,2023-09-12,105.21,117.66,11.83,6,ts_extend
574,JNOSP,S2,ULTRA,9.80,3.39,2023-09-04,2023-09-05,2023-09-13,20.25,25.73,27.03,6,ts_extend
575,SNGSP,S1,ULTRA,7.47,2.30,2023-09-29,2023-10-02,2023-10-10,57.03,56.59,-0.78,6,ts_extend
576,ABIO,S1,ULTRA,7.65,5.55,2023-10-03,2023-10-04,2023-10-12,121.49,123.04,1.28,6,ts_extend
577,RTKM,S1,BASE,4.30,2.15,2023-10-17,2023-10-18,2023-10-25,77.63,77.40,-0.31,5,max_hold
578,NNSB,S2,STRONG,6.00,6.03,2023-10-17,2023-10-18,2023-10-26,7717.33,7682.57,-0.45,6,ts_extend
579,MRSB,S2,STRONG,6.28,5.82,2023-10-17,2023-10-18,2023-10-26,1.20,1.21,0.37,6,ts_extend
580,MVID,S1,BASE,4.70,1.97,2023-10-24,2023-10-25,2023-11-01,200.22,197.67,-1.27,5,ts_extend
581,UNKL,S2,BASE,4.01,2.56,2023-10-25,2023-10-26,2023-11-02,10106.14,10395.50,2.86,5,ts_extend
582,TGKBP,S2,ULTRA,9.22,3.87,2023-10-25,2023-10-26,2023-11-03,0.02,0.02,4.94,6,ts_extend
583,ARSA,S2,BASE,4.77,5.69,2023-11-06,2023-11-07,2023-11-14,13.84,19.24,38.96,5,ts_extend
584,MTLRP,S1,BASE,3.64,3.69,2023-11-08,2023-11-09,2023-11-16,336.74,364.19,8.15,5,ts_extend
585,OZON,S1,BASE,4.71,2.30,2023-11-21,2023-11-22,2023-11-29,2979.76,2945.88,-1.14,5,ts_extend
586,KRKNP,S2,BASE,4.82,1.89,2023-11-21,2023-11-22,2023-11-29,13701.89,13506.28,-1.43,5,ts_extend
587,SIBN,S1,BASE,4.02,1.61,2023-12-26,2023-12-27,2024-01-05,858.42,845.05,-1.56,5,ts_extend
588,NMTP,S1,BASE,4.57,4.12,2023-12-26,2023-12-27,2024-01-05,11.80,12.44,5.42,5,ts_extend
589,TRMK,S1,BASE,4.04,3.60,2024-01-04,2024-01-05,2024-01-12,222.74,222.68,-0.03,5,ts_extend
590,ABIO,S1,BASE,5.02,4.43,2024-01-04,2024-01-05,2024-01-12,108.43,112.22,3.50,5,ts_extend
591,KRKOP,S2,STRONG,6.71,4.74,2024-01-04,2024-01-05,2024-01-15,15.00,15.60,3.98,6,ts_extend
592,CHMF,S1,ULTRA,7.48,1.95,2024-01-11,2024-01-12,2024-01-15,1563.90,1545.72,-1.16,1,rotate_atr20
593,NLMK,S1,STRONG,5.42,2.05,2024-01-11,2024-01-12,2024-01-22,198.58,198.02,-0.28,6,ts_extend
594,AMEZ,S1,BASE,4.18,4.39,2024-01-12,2024-01-15,2024-01-22,75.99,75.70,-0.38,5,ts_extend
595,MAGEP,S2,ULTRA,7.96,5.10,2024-01-12,2024-01-15,2024-01-23,4.63,4.64,0.22,6,ts_extend
596,YAKG,S2,ULTRA,8.48,4.08,2024-01-12,2024-01-15,2024-01-23,104.57,105.59,0.98,6,ts_extend
597,BISVP,S2,ULTRA,9.83,3.29,2024-01-22,2024-01-23,2024-01-31,16.34,16.35,0.11,6,ts_extend
598,TGKN,S1,STRONG,5.13,4.47,2024-01-23,2024-01-24,2024-02-01,0.02,0.02,-1.76,6,ts_extend
599,KZOS,S2,STRONG,5.53,2.18,2024-01-30,2024-01-31,2024-02-08,111.48,110.13,-1.21,6,ts_extend
