=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:28:00
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,28
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,891
Средняя доходность %,4.38
Медианная доходность %,1.54
Win rate %,67.3
Profit factor,5.39
Sharpe,2.51
Макс просадка %,40.28
Общая доходность %,7302930963.23
CAGR %,0.00
Макс выигрыш %,122.29
Макс проигрыш %,-28.12
Ср. выигрыш %,7.98
Ср. проигрыш %,3.05
Макс серия побед,15
Макс серия потерь,7
Ср. удержание дней,5.0
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
399,MTLR,S1,BASE,4.90,2.91,2020-11-16,2020-11-17,2020-11-24,59.85,60.54,1.16,5,ts_extend
400,CHGZ,S2,BASE,3.93,3.64,2020-11-16,2020-11-17,2020-11-24,53.49,58.47,9.33,5,ts_extend
401,IGSTP,S2,ULTRA,7.36,4.72,2020-11-16,2020-11-17,2020-11-25,849.36,963.76,13.47,6,ts_extend
402,TRMK,S1,BASE,3.60,2.14,2020-11-25,2020-11-26,2020-12-03,70.11,69.80,-0.45,5,ts_extend
403,ABRD,S2,BASE,4.66,2.22,2020-11-26,2020-11-27,2020-12-04,207.83,210.17,1.13,5,ts_extend
404,LVHK,S2,ULTRA,7.59,2.30,2020-12-04,2020-12-07,2020-12-15,8.27,9.31,12.58,6,ts_extend
405,MTLR,S1,BASE,3.45,2.83,2020-12-07,2020-12-08,2020-12-15,61.98,66.17,6.77,5,ts_extend
406,AMEZ,S2,BASE,4.95,4.21,2020-12-14,2020-12-15,2020-12-22,7.26,9.84,35.57,5,ts_extend
407,MRKU,S2,BASE,4.65,2.16,2020-12-21,2020-12-22,2020-12-29,0.15,0.18,18.91,5,ts_extend
408,MTLR,S1,BASE,3.23,3.03,2020-12-23,2020-12-24,2021-01-04,78.83,83.18,5.53,5,ts_extend
409,KRSB,S2,BASE,4.71,2.70,2020-12-28,2020-12-29,2021-01-06,8.36,7.93,-5.21,4,rotate_atr20
410,NKHP,S2,STRONG,6.02,3.59,2020-12-28,2020-12-29,2021-01-11,339.54,514.79,51.61,6,ts_extend
411,MAGEP,S2,STRONG,5.46,4.18,2021-01-05,2021-01-06,2021-01-15,7.12,7.35,3.19,6,ts_extend
412,GAZAP,S2,ULTRA,8.39,2.51,2021-01-08,2021-01-11,2021-01-18,426.68,361.42,-15.29,5,rotate_atr20
413,OGKB,S1,BASE,3.38,1.56,2021-01-11,2021-01-12,2021-01-19,0.80,0.79,-1.25,5,ts_extend
414,LSNG,S2,ULTRA,9.69,2.66,2021-01-14,2021-01-15,2021-01-25,7.29,7.55,3.53,6,ts_extend
415,VJGZP,S2,ULTRA,7.55,5.39,2021-01-15,2021-01-18,2021-01-26,885.41,1390.25,57.02,6,ts_extend
416,RTKM,S1,BASE,3.19,1.99,2021-01-25,2021-01-26,2021-02-02,105.67,104.33,-1.27,5,ts_extend
417,SLEN,S2,STRONG,6.22,4.44,2021-01-25,2021-01-26,2021-02-03,6.09,6.07,-0.30,6,ts_extend
418,LIFE,S2,BASE,5.09,2.34,2021-02-03,2021-02-04,2021-02-11,7.06,7.09,0.45,5,ts_extend
419,SMLT,S2,ULTRA,9.95,1.47,2021-02-04,2021-02-05,2021-02-15,1007.01,1110.04,10.23,6,ts_extend
420,MVID,S1,ULTRA,9.82,2.15,2021-02-08,2021-02-09,2021-02-17,795.47,821.70,3.30,6,ts_extend
421,TGKN,S2,ULTRA,7.81,2.13,2021-02-19,2021-02-20,2021-03-02,0.00,0.00,-1.14,6,ts_extend
422,GCHE,S2,BASE,3.42,2.18,2021-03-03,2021-03-04,2021-03-12,2459.93,2491.57,1.29,5,ts_extend
423,URKZ,S2,BASE,4.90,2.37,2021-03-12,2021-03-15,2021-03-22,177.68,178.97,0.72,5,ts_extend
424,NFAZ,S2,STRONG,5.36,6.02,2021-03-22,2021-03-23,2021-03-31,386.62,391.01,1.13,6,ts_extend
425,TTLK,S2,BASE,4.17,2.59,2021-03-30,2021-03-31,2021-04-07,0.66,0.68,3.23,5,ts_extend
426,PIKK,S1,BASE,3.50,2.79,2021-03-31,2021-04-01,2021-04-08,940.50,925.85,-1.56,5,ts_extend
427,VTBR,S1,ULTRA,8.04,1.73,2021-03-31,2021-04-01,2021-04-09,213.24,220.50,3.40,6,ts_extend
428,BRZL,S2,BASE,4.21,2.16,2021-04-06,2021-04-07,2021-04-09,1133.81,1115.21,-1.64,2,rotate_atr20
429,MRSB,S2,BASE,3.61,2.82,2021-04-06,2021-04-07,2021-04-14,0.40,0.40,-1.47,5,ts_extend
430,KUZB,S2,BASE,4.38,4.33,2021-04-08,2021-04-09,2021-04-16,0.02,0.02,7.52,5,ts_extend
431,RZSB,S2,ULTRA,8.62,3.30,2021-04-14,2021-04-15,2021-04-26,15.62,17.12,9.56,7,ts_extend
432,EELT,S2,BASE,3.77,1.36,2021-04-19,2021-04-20,2021-04-22,7.61,7.77,2.04,2,rotate_atr20
433,AMEZ,S2,BASE,3.35,5.17,2021-04-21,2021-04-22,2021-04-29,9.72,10.53,8.42,5,ts_extend
434,RASP,S1,BASE,4.92,3.09,2021-04-22,2021-04-23,2021-04-30,239.64,242.82,1.32,5,ts_extend
435,DIOD,S2,BASE,3.14,2.18,2021-04-26,2021-04-27,2021-05-04,7.36,7.27,-1.27,4,rotate_atr20
436,MRSB,S2,STRONG,5.88,3.30,2021-04-29,2021-04-30,2021-05-11,0.41,0.43,4.07,6,ts_extend
437,TGKB,S2,BASE,3.94,3.31,2021-04-30,2021-05-04,2021-05-11,0.00,0.00,1.38,5,ts_extend
438,ROST,S2,BASE,3.69,2.78,2021-05-12,2021-05-13,2021-05-20,69.71,69.11,-0.87,5,ts_extend
439,AFLT,S1,BASE,4.04,1.69,2021-05-17,2021-05-18,2021-05-25,71.03,71.27,0.34,5,ts_extend
440,AMEZ,S2,BASE,4.31,6.69,2021-05-19,2021-05-20,2021-05-27,11.89,12.50,5.16,5,ts_extend
441,MSNG,S2,STRONG,5.51,2.03,2021-05-26,2021-05-27,2021-06-07,2.43,2.45,0.83,7,max_hold
442,RNFT,S2,ULTRA,7.70,2.93,2021-06-04,2021-06-07,2021-06-15,179.09,178.24,-0.47,6,ts_extend
443,KAZTP,S2,ULTRA,8.84,2.63,2021-06-15,2021-06-16,2021-06-24,261.42,316.68,21.14,6,ts_extend
444,UNKL,S2,STRONG,6.96,2.63,2021-06-23,2021-06-24,2021-07-02,9645.41,9824.26,1.85,6,ts_extend
445,MDMG,S2,STRONG,5.80,4.04,2021-07-02,2021-07-05,2021-07-13,888.42,917.19,3.24,6,ts_extend
446,SAREP,S2,BASE,3.29,2.35,2021-07-12,2021-07-13,2021-07-20,0.10,0.11,2.99,5,ts_extend
447,GEMA,S2,BASE,3.38,1.32,2021-07-21,2021-07-22,2021-07-29,71.16,70.09,-1.51,5,ts_extend
448,PIKK,S1,BASE,3.26,2.16,2021-07-27,2021-07-28,2021-08-04,1148.84,1183.28,3.00,5,ts_extend
449,TUZA,S2,BASE,3.65,2.04,2021-07-29,2021-07-30,2021-08-06,93.65,93.85,0.21,5,max_hold
450,DIOD,S2,STRONG,6.37,5.50,2021-08-05,2021-08-06,2021-08-16,9.31,9.20,-1.28,6,ts_extend
451,NKNCP,S2,ULTRA,8.14,2.43,2021-08-06,2021-08-09,2021-08-17,99.72,107.85,8.15,6,ts_extend
452,BELU,S1,BASE,4.34,3.57,2021-08-12,2021-08-13,2021-08-20,3563.69,3665.99,2.87,5,ts_extend
453,LIFE,S2,BASE,3.91,3.50,2021-08-13,2021-08-16,2021-08-23,6.58,6.58,0.08,5,ts_extend
454,MAGE,S2,STRONG,6.20,3.64,2021-08-16,2021-08-17,2021-08-25,7.97,7.84,-1.67,6,ts_extend
455,MTLRP,S2,BASE,3.69,3.00,2021-08-20,2021-08-23,2021-08-30,157.95,252.05,59.57,5,max_hold
456,RASP,S1,BASE,3.11,3.43,2021-08-23,2021-08-24,2021-08-31,333.23,376.05,12.85,5,ts_extend
457,KMAZ,S2,ULTRA,9.91,1.97,2021-08-27,2021-08-30,2021-09-07,94.55,135.01,42.79,6,ts_extend
458,PHOR,S1,BASE,4.38,1.74,2021-08-31,2021-09-01,2021-09-08,4762.61,4852.22,1.88,5,ts_extend
459,MRKZ,S2,BASE,4.60,1.91,2021-09-06,2021-09-07,2021-09-09,0.06,0.06,1.58,2,rotate_atr20
460,KOGK,S2,BASE,4.25,1.98,2021-09-06,2021-09-07,2021-09-14,534.85,555.21,3.81,5,ts_extend
461,HIMCP,S2,ULTRA,9.79,3.00,2021-09-08,2021-09-09,2021-09-17,9.47,13.32,40.77,6,ts_extend
462,SAGOP,S2,STRONG,6.42,2.70,2021-09-13,2021-09-14,2021-09-15,0.68,0.66,-1.50,1,rotate_atr20
463,NFAZ,S2,BASE,4.65,4.61,2021-09-14,2021-09-15,2021-09-22,428.68,423.30,-1.26,5,ts_extend
464,WTCMP,S2,STRONG,5.54,1.64,2021-09-16,2021-09-17,2021-09-27,9.01,9.04,0.27,6,ts_extend
465,SMLT,S1,BASE,4.19,5.32,2021-09-17,2021-09-20,2021-09-27,5489.77,5660.43,3.11,5,ts_extend
466,RTSB,S2,ULTRA,8.98,4.45,2021-09-21,2021-09-22,2021-09-30,0.62,0.64,2.64,6,ts_extend
467,USBN,S2,BASE,3.09,2.29,2021-09-24,2021-09-27,2021-10-04,0.10,0.11,13.46,5,ts_extend
468,PIKK,S1,BASE,4.19,2.42,2021-09-29,2021-09-30,2021-10-07,1432.29,1409.98,-1.56,5,ts_extend
469,VSMO,S2,STRONG,5.28,2.50,2021-09-30,2021-10-01,2021-10-11,36297.98,38609.33,6.37,6,ts_extend
470,GEMA,S2,STRONG,5.16,3.74,2021-10-01,2021-10-04,2021-10-12,95.25,98.59,3.50,6,ts_extend
471,MRKV,S2,ULTRA,9.87,2.07,2021-10-08,2021-10-11,2021-10-15,0.06,0.06,6.62,4,rotate_atr20
472,SGZH,S1,STRONG,6.01,1.97,2021-10-11,2021-10-12,2021-10-20,9.80,11.28,15.14,6,ts_extend
473,KRSBP,S2,ULTRA,7.14,1.89,2021-10-12,2021-10-13,2021-10-14,9.92,9.84,-0.72,1,rotate_atr20
474,PMSB,S2,BASE,4.84,5.56,2021-10-13,2021-10-14,2021-10-21,179.59,178.28,-0.73,5,ts_extend
475,YKENP,S2,BASE,4.14,3.26,2021-10-14,2021-10-15,2021-10-22,0.35,0.38,9.90,5,ts_extend
476,OMZZP,S2,ULTRA,7.26,2.85,2021-10-20,2021-10-21,2021-10-29,4567.30,6225.72,36.31,6,ts_extend
477,BELU,S1,ULTRA,7.26,3.41,2021-10-21,2021-10-22,2021-11-01,3826.11,4078.58,6.60,6,ts_extend
478,LIFE,S2,STRONG,6.34,3.74,2021-10-26,2021-10-27,2021-11-05,6.45,6.47,0.29,6,ts_extend
479,VRSB,S2,BASE,4.28,12.02,2021-11-03,2021-11-05,2021-11-12,338.54,243.36,-28.12,5,cat_stop
480,SNGSP,S1,BASE,3.76,1.52,2021-11-11,2021-11-12,2021-11-19,40.59,41.22,1.53,5,ts_extend
481,GEMC,S2,STRONG,5.31,2.86,2021-11-12,2021-11-15,2021-11-23,1121.69,1119.38,-0.21,6,ts_extend
482,OKEY,S2,STRONG,5.23,2.74,2021-11-26,2021-11-29,2021-12-07,49.33,49.49,0.34,6,ts_extend
483,SMLT,S1,BASE,3.64,2.67,2021-12-02,2021-12-03,2021-12-10,5118.18,5188.30,1.37,5,ts_extend
484,AVAN,S2,BASE,3.33,2.48,2021-12-07,2021-12-08,2021-12-15,1076.72,1127.16,4.68,5,ts_extend
485,IRKT,S2,BASE,3.89,4.01,2021-12-24,2021-12-27,2022-01-04,23.28,22.91,-1.56,5,ts_extend
486,LSRG,S1,ULTRA,7.52,3.91,2022-01-11,2022-01-12,2022-01-20,714.94,712.97,-0.28,6,ts_extend
487,BLNG,S2,BASE,3.52,7.14,2022-01-11,2022-01-12,2022-01-18,14.92,10.73,-28.12,4,cat_stop
488,ZILL,S2,STRONG,6.10,3.98,2022-01-11,2022-01-12,2022-01-20,4607.36,4695.99,1.92,6,ts_extend
489,ENPG,S1,BASE,3.82,4.56,2022-01-19,2022-01-20,2022-01-27,906.45,911.08,0.51,5,ts_extend
490,MFGS,S2,ULTRA,8.12,2.48,2022-01-25,2022-01-26,2022-02-03,355.57,392.17,10.29,6,ts_extend
491,CHKZ,S2,ULTRA,8.96,5.80,2022-02-03,2022-02-04,2022-02-14,6870.98,7333.61,6.73,6,ts_extend
492,IGST,S2,ULTRA,7.49,8.23,2022-02-11,2022-02-14,2022-02-22,2814.50,4857.04,72.57,6,ts_extend
493,PRMB,S2,STRONG,6.40,4.36,2022-02-11,2022-02-14,2022-02-24,53084.80,38159.90,-28.12,5,cat_stop
494,ABIO,S1,BASE,5.07,7.10,2022-02-16,2022-02-17,2022-02-22,111.60,80.22,-28.12,3,cat_stop
495,KBSB,S2,BASE,3.29,3.30,2022-02-21,2022-02-22,2022-03-28,133.21,95.76,-28.12,3,cat_stop
496,SVET,S2,BASE,3.99,8.69,2022-03-30,2022-03-31,2022-04-07,79.83,80.67,1.06,5,ts_extend
497,BSPBP,S2,BASE,3.51,7.45,2022-04-06,2022-04-07,2022-04-14,16.98,17.52,3.21,5,ts_extend
498,FESH,S2,STRONG,5.38,12.03,2022-04-14,2022-04-15,2022-04-25,36.43,38.96,6.96,6,ts_extend
499,WTCMP,S2,BASE,4.47,6.83,2022-04-28,2022-04-29,2022-05-12,8.69,8.56,-1.56,5,ts_extend
500,PMSBP,S2,STRONG,6.68,5.54,2022-05-04,2022-05-05,2022-05-18,166.87,171.92,3.03,7,ts_extend
501,SNGSP,S1,BASE,4.49,2.76,2022-05-17,2022-05-18,2022-05-25,33.35,39.38,18.06,5,ts_extend
502,MISB,S2,BASE,4.89,4.09,2022-05-18,2022-05-19,2022-05-26,15.12,18.41,21.72,5,ts_extend
503,TGKA,S2,BASE,3.61,3.87,2022-05-26,2022-05-27,2022-06-03,0.01,0.01,8.03,5,ts_extend
504,MSNG,S2,STRONG,6.78,3.61,2022-06-02,2022-06-03,2022-06-14,2.06,2.07,0.37,6,ts_extend
505,HYDR,S1,ULTRA,9.03,2.41,2022-06-03,2022-06-06,2022-06-15,0.82,0.82,-0.32,6,ts_extend
506,SELG,S2,BASE,3.04,2.25,2022-06-10,2022-06-14,2022-06-21,50.08,46.31,-7.54,5,max_hold
507,AKRN,S1,ULTRA,8.11,4.65,2022-06-20,2022-06-21,2022-06-29,17427.84,18334.02,5.20,6,ts_extend
508,MRKU,S2,BASE,3.06,3.50,2022-06-20,2022-06-21,2022-06-28,0.20,0.18,-11.43,5,max_hold
509,MSRS,S2,BASE,3.43,3.56,2022-06-27,2022-06-28,2022-07-05,1.04,1.03,-1.10,5,ts_extend
510,VRSB,S2,STRONG,5.20,3.20,2022-07-11,2022-07-12,2022-07-20,167.07,164.13,-1.76,6,ts_extend
511,ARSA,S2,BASE,4.57,3.33,2022-07-19,2022-07-20,2022-07-27,5.68,5.69,0.19,5,ts_extend
512,MGNT,S1,BASE,3.72,2.64,2022-07-28,2022-07-29,2022-08-05,4896.82,4897.50,0.01,5,ts_extend
513,ARSA,S2,BASE,3.64,2.91,2022-07-28,2022-07-29,2022-08-05,5.81,5.81,-0.02,5,ts_extend
514,KZOSP,S2,BASE,3.44,3.25,2022-08-08,2022-08-09,2022-08-16,19.23,20.08,4.43,5,ts_extend
515,TATNP,S1,BASE,3.12,3.05,2022-08-09,2022-08-10,2022-08-17,400.64,428.22,6.88,5,ts_extend
516,RASP,S1,BASE,4.78,4.24,2022-08-09,2022-08-10,2022-08-17,319.01,322.45,1.08,5,ts_extend
517,TUZA,S2,ULTRA,7.42,3.07,2022-08-15,2022-08-16,2022-08-24,92.65,93.14,0.53,6,ts_extend
518,ABIO,S1,ULTRA,7.63,5.87,2022-08-18,2022-08-19,2022-08-29,81.35,85.30,4.85,6,ts_extend
519,LNZL,S2,STRONG,5.92,5.07,2022-08-24,2022-08-25,2022-09-02,11338.11,12781.36,12.73,6,ts_extend
520,YAKG,S2,BASE,3.16,3.66,2022-08-25,2022-08-26,2022-09-02,118.29,120.94,2.24,5,ts_extend
521,AFLT,S1,BASE,3.58,1.78,2022-08-26,2022-08-29,2022-09-05,29.45,30.62,3.97,5,ts_extend
522,BANE,S2,ULTRA,7.66,2.31,2022-09-01,2022-09-02,2022-09-12,1091.74,1112.30,1.88,6,ts_extend
523,SNGS,S1,ULTRA,8.25,2.54,2022-09-02,2022-09-05,2022-09-13,27.39,26.85,-1.96,6,ts_extend
524,PIKK,S1,BASE,3.39,2.87,2022-09-12,2022-09-13,2022-09-20,804.69,806.83,0.27,5,ts_extend
525,LSRG,S2,STRONG,6.69,2.81,2022-09-12,2022-09-13,2022-09-21,634.21,633.66,-0.09,6,ts_extend
526,RUSI,S2,ULTRA,9.05,4.95,2022-09-12,2022-09-13,2022-09-21,53.18,54.90,3.23,6,ts_extend
527,VKCO,S1,BASE,3.53,3.64,2022-09-19,2022-09-20,2022-09-26,493.79,354.96,-28.12,4,cat_stop
528,IRKT,S2,STRONG,7.02,4.31,2022-09-21,2022-09-22,2022-09-26,47.00,33.78,-28.12,2,cat_stop
529,GEMA,S2,BASE,3.06,5.02,2022-10-12,2022-10-13,2022-10-20,87.14,85.78,-1.56,5,ts_extend
530,TGKBP,S2,BASE,3.15,6.16,2022-10-12,2022-10-13,2022-10-20,0.01,0.01,0.92,5,ts_extend
531,BSPBP,S2,BASE,4.93,5.29,2022-10-19,2022-10-20,2022-10-27,18.03,18.51,2.65,5,ts_extend
532,MSRS,S2,ULTRA,7.33,3.77,2022-10-27,2022-10-28,2022-11-08,0.98,0.98,-0.12,6,ts_extend
533,STSBP,S2,ULTRA,7.61,3.51,2022-10-27,2022-10-28,2022-11-09,0.68,0.71,4.55,7,ts_extend
534,MISB,S2,STRONG,5.24,2.18,2022-11-07,2022-11-08,2022-11-16,14.42,21.42,48.49,6,ts_extend
535,LNZL,S2,BASE,3.22,6.76,2022-11-08,2022-11-09,2022-11-16,18038.82,18507.14,2.60,5,ts_extend
536,SIBN,S1,BASE,3.42,2.56,2022-11-11,2022-11-14,2022-11-21,458.93,464.65,1.25,5,ts_extend
537,AVAN,S2,BASE,3.88,5.47,2022-11-18,2022-11-21,2022-11-28,1141.82,978.43,-14.31,5,max_hold
538,MSRS,S2,BASE,3.10,3.16,2022-11-25,2022-11-28,2022-12-05,0.95,0.95,-0.11,5,ts_extend
539,SNGS,S1,BASE,4.71,2.82,2022-12-02,2022-12-05,2022-12-12,22.93,22.66,-1.16,5,ts_extend
540,SFIN,S2,BASE,3.43,2.36,2022-12-02,2022-12-05,2022-12-12,475.56,490.83,3.21,5,ts_extend
541,TRMK,S2,BASE,3.15,2.73,2022-12-14,2022-12-15,2022-12-22,81.29,81.39,0.13,5,ts_extend
542,KAZT,S2,BASE,3.89,1.48,2022-12-22,2022-12-23,2022-12-28,454.73,456.67,0.43,3,rotate_atr20
543,PRMB,S2,BASE,4.04,2.40,2022-12-22,2022-12-23,2022-12-30,34855.68,35439.21,1.67,5,ts_extend
544,GAZAP,S2,BASE,4.85,2.91,2022-12-27,2022-12-28,2023-01-05,236.38,262.84,11.20,5,ts_extend
545,SIBN,S1,BASE,3.20,1.82,2022-12-28,2022-12-29,2023-01-06,460.49,453.31,-1.56,5,ts_extend
546,MRKP,S2,ULTRA,8.35,1.51,2022-12-29,2022-12-30,2023-01-03,0.25,0.25,-0.56,1,rotate_atr20
547,KCHE,S2,ULTRA,9.46,2.32,2022-12-30,2023-01-03,2023-01-04,0.19,0.18,-1.13,1,rotate_atr20
548,AVAN,S2,STRONG,5.92,4.29,2023-01-03,2023-01-04,2023-01-12,1156.85,1709.42,47.77,6,ts_extend
549,KUZB,S2,STRONG,6.82,4.04,2023-01-04,2023-01-05,2023-01-13,0.02,0.02,4.47,6,ts_extend
550,AFLT,S1,BASE,3.00,1.53,2023-01-09,2023-01-10,2023-01-17,26.76,28.51,6.52,5,ts_extend
551,YRSB,S2,BASE,4.30,1.91,2023-01-11,2023-01-12,2023-01-19,188.30,185.37,-1.56,5,ts_extend
552,TNSE,S2,STRONG,6.02,3.95,2023-01-13,2023-01-16,2023-01-24,681.09,682.79,0.25,6,ts_extend
553,RASP,S1,ULTRA,7.87,1.88,2023-01-17,2023-01-18,2023-01-26,242.89,240.89,-0.82,6,ts_extend
554,MDMG,S2,BASE,4.59,2.49,2023-01-18,2023-01-19,2023-01-26,449.62,447.72,-0.42,5,ts_extend
555,TGKA,S2,BASE,3.48,2.03,2023-01-23,2023-01-24,2023-01-25,0.01,0.01,-1.59,1,rotate_atr20
556,NAUK,S2,BASE,3.59,4.50,2023-01-24,2023-01-25,2023-02-01,232.77,412.87,77.37,5,ts_extend
557,POSI,S1,BASE,3.68,2.22,2023-01-25,2023-01-26,2023-02-02,1495.39,1594.76,6.65,5,ts_extend
558,JNOSP,S2,BASE,3.99,3.45,2023-01-26,2023-01-27,2023-02-03,10.02,10.99,9.69,5,ts_extend
559,FLOT,S2,ULTRA,9.47,3.29,2023-01-31,2023-02-01,2023-02-02,47.38,48.15,1.64,1,rotate_atr20
560,ZVEZ,S2,STRONG,5.46,5.27,2023-02-01,2023-02-02,2023-02-10,4.55,4.60,1.22,6,ts_extend
561,CHMF,S1,BASE,3.13,2.17,2023-02-02,2023-02-03,2023-02-10,1017.83,1031.67,1.36,5,ts_extend
562,MAGN,S1,BASE,3.50,1.66,2023-02-02,2023-02-03,2023-02-10,38.20,38.19,-0.01,5,ts_extend
563,TRNFP,S2,ULTRA,9.00,1.53,2023-02-07,2023-02-08,2023-02-09,922.47,919.03,-0.37,1,rotate_atr20
564,KGKCP,S2,STRONG,6.28,2.46,2023-02-08,2023-02-09,2023-02-17,39.86,51.87,30.12,6,ts_extend
565,UPRO,S2,BASE,3.71,2.17,2023-02-13,2023-02-14,2023-02-15,1.57,1.51,-4.07,1,rotate_atr20
566,MISBP,S2,BASE,4.39,3.43,2023-02-14,2023-02-15,2023-02-22,15.32,15.46,0.85,5,ts_extend
567,CBOM,S1,BASE,3.19,2.95,2023-02-20,2023-02-21,2023-03-01,7.27,7.29,0.31,5,max_hold
568,RTGZ,S2,ULTRA,7.93,3.17,2023-02-27,2023-02-28,2023-03-09,25941.44,35491.52,36.81,6,ts_extend
569,GAZP,S1,BASE,3.79,1.72,2023-03-01,2023-03-02,2023-03-10,161.16,161.74,0.36,5,ts_extend
570,WUSH,S2,BASE,3.00,4.53,2023-03-07,2023-03-09,2023-03-16,197.00,200.82,1.94,5,ts_extend
571,OGKB,S2,BASE,3.14,2.12,2023-03-15,2023-03-16,2023-03-21,0.65,0.65,0.38,3,rotate_atr20
572,TORS,S2,BASE,3.79,6.20,2023-03-15,2023-03-16,2023-03-23,0.40,0.50,25.94,5,ts_extend
573,FLOT,S1,BASE,3.57,4.00,2023-03-20,2023-03-21,2023-03-28,60.13,59.33,-1.32,5,ts_extend
574,GAZP,S1,STRONG,5.55,1.80,2023-03-20,2023-03-21,2023-03-29,170.82,170.21,-0.36,6,ts_extend
575,KRSBP,S2,BASE,3.95,3.53,2023-03-20,2023-03-21,2023-03-28,9.80,10.69,9.14,5,ts_extend
576,BSPBP,S2,STRONG,6.27,3.92,2023-03-22,2023-03-23,2023-03-31,29.60,31.93,7.88,6,ts_extend
577,SNGSP,S1,ULTRA,7.87,1.55,2023-03-27,2023-03-28,2023-04-04,31.56,33.85,7.26,5,rotate_atr20
578,TRMK,S2,STRONG,6.50,1.98,2023-03-27,2023-03-28,2023-04-03,103.16,101.32,-1.79,4,rotate_atr20
579,UPRO,S1,BASE,5.05,2.25,2023-03-28,2023-03-29,2023-04-05,1.96,1.93,-1.46,5,ts_extend
580,MRKK,S2,BASE,3.64,3.43,2023-03-30,2023-03-31,2023-04-07,14.82,16.24,9.57,5,ts_extend
581,MRKV,S2,BASE,4.16,3.43,2023-03-31,2023-04-03,2023-04-10,0.04,0.04,4.12,5,ts_extend
582,VTBR,S1,STRONG,5.13,2.49,2023-04-03,2023-04-04,2023-04-12,102.01,100.33,-1.65,6,ts_extend
583,MISBP,S2,STRONG,5.32,4.52,2023-04-06,2023-04-07,2023-04-17,31.05,34.48,11.06,6,ts_extend
584,FLOT,S1,STRONG,6.17,3.25,2023-04-07,2023-04-10,2023-04-18,65.72,66.50,1.18,6,ts_extend
585,STSB,S2,BASE,4.53,3.38,2023-04-07,2023-04-10,2023-04-17,1.07,1.23,15.50,5,max_hold
586,PRMB,S2,BASE,3.22,2.37,2023-04-17,2023-04-18,2023-04-19,41666.56,41733.12,0.16,1,rotate_atr20
587,MGTSP,S2,BASE,3.48,4.57,2023-04-17,2023-04-18,2023-04-25,1488.38,1472.70,-1.05,5,ts_extend
588,MTLR,S1,BASE,4.40,3.11,2023-04-18,2023-04-19,2023-04-26,198.58,200.21,0.82,5,ts_extend
589,MTLRP,S1,STRONG,5.57,2.71,2023-04-18,2023-04-19,2023-04-27,214.79,217.80,1.40,6,ts_extend
590,VEON-RX,S2,ULTRA,7.90,4.76,2023-04-18,2023-04-19,2023-04-27,53.49,57.31,7.14,6,ts_extend
591,LSRG,S2,ULTRA,7.54,1.97,2023-04-24,2023-04-25,2023-05-04,567.71,596.10,5.00,6,ts_extend
592,PIKK,S1,ULTRA,9.68,1.93,2023-04-25,2023-04-26,2023-05-05,703.82,692.77,-1.57,6,ts_extend
593,VTBR,S1,BASE,4.00,3.23,2023-04-27,2023-04-28,2023-05-08,111.28,112.59,1.18,5,ts_extend
594,MRKU,S2,STRONG,6.01,3.30,2023-04-28,2023-05-02,2023-05-11,0.24,0.24,0.97,6,ts_extend
595,MRKP,S2,BASE,3.52,4.37,2023-05-03,2023-05-04,2023-05-12,0.22,0.22,-1.00,5,ts_extend
596,LSNGP,S2,BASE,3.26,2.71,2023-05-11,2023-05-12,2023-05-19,164.16,175.13,6.68,5,ts_extend
597,BANEP,S1,BASE,3.12,3.67,2023-05-12,2023-05-15,2023-05-22,1282.05,1505.18,17.40,5,ts_extend
598,FLOT,S1,STRONG,5.23,3.10,2023-05-26,2023-05-29,2023-06-06,76.41,96.25,25.96,6,ts_extend
599,MDMG,S2,STRONG,6.19,2.97,2023-06-01,2023-06-02,2023-06-13,634.71,644.27,1.51,6,ts_extend
600,POSI,S1,BASE,3.02,2.51,2023-06-07,2023-06-08,2023-06-16,1986.37,2067.29,4.07,5,ts_extend
601,TATN,S1,BASE,3.20,1.91,2023-06-15,2023-06-16,2023-06-23,512.52,504.53,-1.56,5,ts_extend
602,VSYDP,S2,BASE,3.01,2.35,2023-06-16,2023-06-19,2023-06-26,7031.23,8466.03,20.41,5,ts_extend
603,AQUA,S2,STRONG,5.77,1.92,2023-06-23,2023-06-26,2023-07-04,610.98,648.40,6.13,6,ts_extend
