=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:04:49
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.8
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,10
VR подтверждение,1.5
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,865
Средняя доходность %,4.56
Медианная доходность %,1.63
Win rate %,69.6
Profit factor,5.78
Sharpe,2.56
Макс просадка %,36.53
Общая доходность %,1237228902.20
CAGR %,0.00
Макс выигрыш %,126.89
Макс проигрыш %,-22.12
Ср. выигрыш %,7.92
Ср. проигрыш %,3.13
Макс серия побед,20
Макс серия потерь,7
Ср. удержание дней,5.1
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
602,SAGOP,S2,STRONG,6.30,5.33,2023-08-08,2023-08-09,2023-08-10,4.60,3.58,-22.12,1,cat_stop
603,MDMG,S2,ULTRA,7.23,3.86,2023-08-09,2023-08-10,2023-08-18,772.73,771.40,-0.17,6,ts_extend
604,SIBN,S1,STRONG,5.70,2.57,2023-08-14,2023-08-15,2023-08-23,645.13,665.54,3.16,6,ts_extend
605,UNAC,S2,BASE,3.88,3.85,2023-08-15,2023-08-16,2023-08-23,0.83,1.24,50.11,5,ts_extend
606,LKOH,S1,BASE,4.34,2.57,2023-08-22,2023-08-23,2023-08-30,6422.76,6826.06,6.28,5,max_hold
607,LIFE,S1,STRONG,5.81,4.16,2023-08-22,2023-08-23,2023-08-31,8.56,8.59,0.32,6,ts_extend
608,MFGS,S2,STRONG,6.75,3.74,2023-08-25,2023-08-28,2023-09-05,497.29,501.04,0.75,6,ts_extend
609,UPRO,S1,BASE,4.24,3.27,2023-08-30,2023-08-31,2023-09-07,2.38,2.56,7.42,5,ts_extend
610,JNOSP,S2,ULTRA,9.80,3.39,2023-09-04,2023-09-05,2023-09-13,20.25,25.73,27.03,6,ts_extend
611,OKEY,S2,ULTRA,10.00,5.18,2023-09-13,2023-09-14,2023-09-22,38.31,38.75,1.14,6,ts_extend
612,GECO,S1,STRONG,5.12,6.07,2023-09-21,2023-09-22,2023-10-02,49.08,52.68,7.34,6,ts_extend
613,SNGSP,S1,ULTRA,7.47,2.30,2023-09-29,2023-10-02,2023-10-10,57.03,56.59,-0.78,6,ts_extend
614,RTKM,S1,BASE,4.30,2.15,2023-10-17,2023-10-18,2023-10-25,77.63,77.40,-0.31,5,max_hold
615,NNSB,S2,STRONG,6.00,6.03,2023-10-17,2023-10-18,2023-10-26,7717.33,7682.57,-0.45,6,ts_extend
616,MRSB,S2,STRONG,6.28,5.82,2023-10-17,2023-10-18,2023-10-26,1.20,1.21,0.37,6,ts_extend
617,MVID,S1,BASE,4.70,1.97,2023-10-24,2023-10-25,2023-11-01,200.22,197.67,-1.27,5,ts_extend
618,LSNGP,S2,BASE,4.16,2.03,2023-10-25,2023-10-26,2023-10-31,206.68,206.87,0.09,3,rotate_atr20
619,TGKBP,S2,ULTRA,9.22,3.87,2023-10-25,2023-10-26,2023-11-03,0.02,0.02,4.94,6,ts_extend
620,PAZA,S2,ULTRA,7.22,5.61,2023-10-30,2023-10-31,2023-11-08,19871.74,20177.22,1.54,6,ts_extend
621,ARSA,S2,BASE,4.77,5.69,2023-11-06,2023-11-07,2023-11-14,13.84,19.24,38.96,5,ts_extend
622,MTLRP,S1,BASE,3.64,3.69,2023-11-08,2023-11-09,2023-11-16,336.74,364.19,8.15,5,ts_extend
623,UNKL,S2,ULTRA,7.56,3.01,2023-11-08,2023-11-09,2023-11-17,9985.95,9863.11,-1.23,6,ts_extend
624,MTLRP,S1,STRONG,6.05,4.35,2023-11-16,2023-11-17,2023-11-27,375.20,375.19,-0.00,6,ts_extend
625,FLOT,S1,ULTRA,9.01,2.12,2023-11-16,2023-11-17,2023-11-28,127.48,129.54,1.62,7,ts_extend
626,KRKNP,S2,BASE,4.82,1.89,2023-11-21,2023-11-22,2023-11-29,13701.89,13506.28,-1.43,5,ts_extend
627,BANE,S1,BASE,3.73,3.60,2023-11-27,2023-11-28,2023-12-05,2425.88,2453.67,1.15,5,ts_extend
628,NMTP,S1,BASE,4.57,4.12,2023-12-26,2023-12-27,2024-01-05,11.80,12.44,5.42,5,ts_extend
629,TRMK,S1,BASE,4.04,3.60,2024-01-04,2024-01-05,2024-01-10,222.74,217.01,-2.57,3,rotate_atr20
630,ABIO,S1,BASE,5.02,4.43,2024-01-04,2024-01-05,2024-01-12,108.43,112.22,3.50,5,ts_extend
631,KRKOP,S2,STRONG,6.71,4.74,2024-01-04,2024-01-05,2024-01-15,15.00,15.60,3.98,6,ts_extend
632,DVEC,S1,BASE,4.05,6.84,2024-01-09,2024-01-10,2024-01-17,3.74,3.78,1.29,5,ts_extend
633,CHMF,S1,ULTRA,7.48,1.95,2024-01-11,2024-01-12,2024-01-15,1563.90,1545.72,-1.16,1,rotate_atr20
634,AMEZ,S1,BASE,4.18,4.39,2024-01-12,2024-01-15,2024-01-22,75.99,75.70,-0.38,5,ts_extend
635,MAGEP,S2,ULTRA,7.96,5.10,2024-01-12,2024-01-15,2024-01-23,4.63,4.64,0.22,6,ts_extend
636,YAKG,S2,ULTRA,8.48,4.08,2024-01-12,2024-01-15,2024-01-23,104.57,105.59,0.98,6,ts_extend
637,LSRG,S1,BASE,4.16,2.75,2024-01-16,2024-01-17,2024-01-24,715.94,745.21,4.09,5,ts_extend
638,EELT,S2,ULTRA,7.77,2.06,2024-01-22,2024-01-23,2024-01-24,15.14,15.71,3.77,1,rotate_atr20
639,BISVP,S2,ULTRA,9.83,3.29,2024-01-22,2024-01-23,2024-01-31,16.34,16.35,0.11,6,ts_extend
640,TGKN,S1,STRONG,5.13,4.47,2024-01-23,2024-01-24,2024-02-01,0.02,0.02,-1.76,6,ts_extend
641,MRKY,S2,STRONG,5.64,4.72,2024-01-23,2024-01-24,2024-02-01,0.11,0.12,10.43,6,ts_extend
642,KZOS,S2,STRONG,5.53,2.18,2024-01-30,2024-01-31,2024-02-06,111.48,109.32,-1.93,4,rotate_atr20
643,NKSH,S2,STRONG,5.29,4.33,2024-01-31,2024-02-01,2024-02-09,85.69,87.68,2.33,6,ts_extend
644,SNGS,S1,BASE,4.88,1.91,2024-02-01,2024-02-02,2024-02-09,30.50,30.22,-0.91,5,ts_extend
645,GEMC,S2,BASE,4.06,6.40,2024-02-05,2024-02-06,2024-02-13,887.22,881.55,-0.64,5,ts_extend
646,UPRO,S1,ULTRA,7.34,2.31,2024-02-08,2024-02-09,2024-02-19,2.20,2.28,3.91,6,ts_extend
647,GEMC,S2,BASE,3.62,5.09,2024-02-15,2024-02-16,2024-02-26,951.52,969.66,1.91,5,ts_extend
648,LSRG,S1,STRONG,5.94,2.86,2024-02-26,2024-02-27,2024-03-06,967.55,1038.03,7.28,6,ts_extend
649,TRNFP,S2,STRONG,6.43,1.89,2024-02-26,2024-02-27,2024-03-06,1618.59,1595.46,-1.43,6,ts_extend
650,MVID,S1,BASE,4.68,3.53,2024-03-07,2024-03-11,2024-03-18,219.15,215.74,-1.56,5,ts_extend
651,KZOS,S2,STRONG,6.49,2.03,2024-03-07,2024-03-11,2024-03-14,109.58,106.53,-2.78,3,rotate_atr20
652,VJGZ,S2,BASE,4.85,2.75,2024-03-07,2024-03-11,2024-03-18,2453.92,2606.75,6.23,5,ts_extend
653,VGSB,S2,BASE,3.78,3.94,2024-03-13,2024-03-14,2024-03-21,17.39,18.17,4.51,5,ts_extend
654,RDRB,S2,ULTRA,8.84,3.79,2024-03-15,2024-03-18,2024-03-26,193.31,198.05,2.45,6,ts_extend
655,WUSH,S1,STRONG,5.26,2.72,2024-03-19,2024-03-20,2024-03-28,333.59,339.92,1.90,6,ts_extend
656,BISVP,S2,STRONG,5.16,2.63,2024-03-21,2024-03-22,2024-03-29,15.60,15.22,-2.49,5,rotate_atr20
657,CHKZ,S2,ULTRA,9.52,2.64,2024-03-26,2024-03-27,2024-04-02,25540.80,24660.48,-3.45,4,rotate_atr20
658,AFKS,S1,BASE,3.61,2.15,2024-03-27,2024-03-28,2024-04-04,21.96,24.49,11.54,5,ts_extend
659,VSYD,S2,ULTRA,8.46,3.97,2024-03-28,2024-03-29,2024-04-08,19431.04,22893.01,17.82,6,ts_extend
660,RBCM,S2,BASE,4.92,5.61,2024-04-01,2024-04-02,2024-04-09,16.45,19.53,18.72,5,ts_extend
661,ENPG,S1,STRONG,5.20,1.99,2024-04-03,2024-04-04,2024-04-12,468.75,539.35,15.06,6,ts_extend
662,MRKP,S2,BASE,4.90,2.03,2024-04-09,2024-04-10,2024-04-11,0.36,0.35,-2.33,1,rotate_atr20
663,BRZL,S2,BASE,3.91,3.53,2024-04-09,2024-04-10,2024-04-17,1842.94,2753.59,49.41,5,max_hold
664,RKKE,S2,ULTRA,7.42,3.96,2024-04-10,2024-04-11,2024-04-19,33233.09,33432.62,0.60,6,ts_extend
665,SPBE,S1,BASE,3.77,2.46,2024-04-11,2024-04-12,2024-04-19,100.86,123.55,22.49,5,ts_extend
666,PMSBP,S2,ULTRA,8.58,4.11,2024-04-16,2024-04-17,2024-04-25,269.63,280.21,3.92,6,ts_extend
667,ASTR,S1,BASE,4.21,5.69,2024-04-18,2024-04-19,2024-04-26,611.23,629.54,3.00,5,ts_extend
668,NKHP,S1,STRONG,5.36,2.85,2024-04-18,2024-04-19,2024-04-27,1104.26,1094.91,-0.85,6,ts_extend
669,PMSB,S2,ULTRA,7.61,3.57,2024-04-19,2024-04-22,2024-04-24,276.54,271.37,-1.87,2,rotate_atr20
670,MISBP,S2,BASE,4.14,5.70,2024-04-23,2024-04-24,2024-04-30,80.83,81.81,1.21,5,ts_extend
671,GEMA,S2,STRONG,5.48,4.37,2024-04-25,2024-04-26,2024-05-06,198.87,205.38,3.27,6,ts_extend
672,SOFL,S1,BASE,4.25,2.06,2024-04-29,2024-04-30,2024-05-08,180.53,183.40,1.59,5,ts_extend
673,WTCMP,S2,STRONG,5.32,3.71,2024-05-02,2024-05-03,2024-05-14,11.78,11.77,-0.08,6,ts_extend
674,MRKZ,S2,BASE,4.56,3.11,2024-05-03,2024-05-06,2024-05-08,0.10,0.10,0.22,2,rotate_atr20
675,TGKBP,S2,ULTRA,8.18,5.82,2024-05-07,2024-05-08,2024-05-17,0.02,0.02,1.03,6,ts_extend
676,STSB,S2,BASE,4.84,4.93,2024-05-13,2024-05-14,2024-05-21,3.49,3.49,0.12,5,ts_extend
677,VKCO,S1,BASE,3.97,2.03,2024-05-17,2024-05-20,2024-05-27,626.00,616.25,-1.56,5,ts_extend
678,PIKK,S1,STRONG,6.64,1.96,2024-05-17,2024-05-20,2024-05-28,846.75,864.53,2.10,6,ts_extend
679,KGKCP,S2,BASE,4.98,3.60,2024-05-17,2024-05-20,2024-05-27,59.70,58.87,-1.39,5,ts_extend
680,RTGZ,S2,BASE,5.08,4.56,2024-05-27,2024-05-28,2024-06-03,52183.36,40637.90,-22.12,4,cat_stop
681,PIKK,S1,STRONG,6.61,3.46,2024-06-20,2024-06-21,2024-07-01,957.03,977.42,2.13,6,ts_extend
682,KGKC,S2,STRONG,5.78,3.65,2024-07-03,2024-07-04,2024-07-12,56.69,56.59,-0.18,6,ts_extend
683,KGKCP,S2,ULTRA,8.16,3.20,2024-07-12,2024-07-15,2024-07-23,47.28,52.16,10.33,6,ts_extend
684,MRKZ,S2,BASE,3.72,6.75,2024-07-22,2024-07-23,2024-07-30,0.09,0.09,-1.14,5,ts_extend
685,SOFL,S1,BASE,4.88,3.26,2024-08-08,2024-08-09,2024-08-16,152.96,157.19,2.76,5,ts_extend
686,PMSBP,S2,STRONG,5.17,6.66,2024-08-08,2024-08-09,2024-08-19,302.48,358.59,18.55,6,ts_extend
687,AMEZ,S2,BASE,4.12,5.87,2024-08-20,2024-08-21,2024-08-28,169.13,182.67,8.01,5,ts_extend
688,PRFN,S2,STRONG,5.23,7.19,2024-08-28,2024-08-29,2024-09-06,5.65,5.82,3.02,6,ts_extend
689,NNSB,S2,BASE,4.00,5.22,2024-09-12,2024-09-13,2024-09-20,4617.38,5020.55,8.73,5,ts_extend
690,MGNT,S1,ULTRA,8.96,3.75,2024-09-17,2024-09-18,2024-09-26,5606.46,5903.16,5.29,6,ts_extend
691,NKHP,S2,BASE,5.00,4.68,2024-09-24,2024-09-25,2024-10-02,800.28,825.93,3.21,5,ts_extend
692,PHOR,S1,BASE,4.85,2.86,2024-10-01,2024-10-02,2024-10-09,5508.80,5478.31,-0.55,5,ts_extend
693,SVAV,S1,STRONG,5.21,4.48,2024-10-10,2024-10-11,2024-10-21,810.29,838.01,3.42,6,ts_extend
694,NKNCP,S2,STRONG,6.27,2.74,2024-10-14,2024-10-15,2024-10-16,74.12,70.91,-4.33,1,rotate_atr20
695,BSPBP,S2,BASE,4.17,4.87,2024-10-14,2024-10-15,2024-10-22,57.09,59.07,3.46,5,ts_extend
696,AVAN,S2,STRONG,5.15,4.22,2024-10-15,2024-10-16,2024-10-17,823.32,846.64,2.83,1,rotate_atr20
697,MSTT,S2,STRONG,6.56,6.53,2024-10-16,2024-10-17,2024-10-25,189.90,190.59,0.36,6,ts_extend
698,PLZL,S1,ULTRA,8.11,1.85,2024-10-21,2024-10-22,2024-10-30,1462.54,1468.54,0.41,6,ts_extend
699,LNZLP,S2,ULTRA,7.36,2.94,2024-10-22,2024-10-23,2024-10-24,1993.18,1911.94,-4.08,1,rotate_atr20
700,UNKL,S2,STRONG,5.31,5.18,2024-10-23,2024-10-24,2024-11-01,6119.78,6876.98,12.37,6,ts_extend
701,UPRO,S1,BASE,3.78,2.45,2024-11-06,2024-11-07,2024-11-14,1.76,1.89,7.35,5,ts_extend
702,WTCMP,S2,STRONG,6.20,1.93,2024-11-12,2024-11-13,2024-11-21,9.54,9.63,0.97,6,ts_extend
703,SVCB,S1,BASE,4.49,3.54,2024-11-18,2024-11-19,2024-11-26,14.16,14.11,-0.36,5,ts_extend
704,MRSB,S2,STRONG,6.21,4.87,2024-12-09,2024-12-10,2024-12-18,0.78,0.77,-1.16,6,ts_extend
705,KROTP,S2,ULTRA,8.11,4.41,2024-12-09,2024-12-10,2024-12-18,484.77,491.19,1.32,6,ts_extend
706,TGKA,S2,BASE,4.99,3.57,2024-12-20,2024-12-23,2024-12-28,0.01,0.01,7.46,5,max_hold
707,MFGS,S2,ULTRA,7.64,4.01,2024-12-20,2024-12-23,2024-12-30,371.09,378.45,1.98,6,ts_extend
708,UGLD,S1,BASE,3.95,3.31,2024-12-23,2024-12-24,2024-12-30,0.75,0.75,-0.63,5,ts_extend
709,KMAZ,S2,BASE,4.22,3.42,2024-12-30,2025-01-03,2025-01-13,113.38,115.87,2.19,5,ts_extend
710,OZPH,S1,ULTRA,7.28,5.77,2025-01-06,2025-01-08,2025-01-16,50.33,49.51,-1.63,6,ts_extend
711,KRKN,S2,BASE,3.69,2.72,2025-01-10,2025-01-13,2025-01-15,9064.48,9085.44,0.23,2,rotate_atr20
712,MFGS,S2,BASE,4.70,5.74,2025-01-10,2025-01-13,2025-01-20,405.65,417.89,3.02,5,ts_extend
713,RGSS,S2,BASE,3.82,4.15,2025-01-14,2025-01-15,2025-01-22,0.24,0.25,4.84,5,ts_extend
714,VKCO,S1,ULTRA,8.47,4.48,2025-01-15,2025-01-16,2025-01-24,338.14,354.52,4.85,6,ts_extend
715,VRSBP,S2,ULTRA,8.14,3.85,2025-01-17,2025-01-20,2025-01-28,148.44,181.38,22.19,6,ts_extend
716,MISB,S2,ULTRA,9.77,4.71,2025-01-21,2025-01-22,2025-01-30,70.11,70.59,0.68,6,ts_extend
717,PIKK,S1,BASE,4.63,5.01,2025-01-24,2025-01-27,2025-02-03,699.02,715.08,2.30,5,ts_extend
718,KROTP,S2,STRONG,6.43,4.11,2025-01-27,2025-01-28,2025-02-05,561.90,583.56,3.86,6,ts_extend
719,SAGOP,S2,ULTRA,8.54,3.95,2025-01-31,2025-02-03,2025-02-11,2.94,2.97,0.89,6,ts_extend
720,SELG,S1,ULTRA,10.00,3.11,2025-02-04,2025-02-05,2025-02-13,52.02,55.20,6.10,6,ts_extend
721,BRZL,S2,STRONG,5.36,4.13,2025-02-05,2025-02-06,2025-02-14,2271.63,2446.24,7.69,6,ts_extend
722,VGSBP,S2,STRONG,6.61,3.51,2025-02-10,2025-02-11,2025-02-19,11.52,11.59,0.64,6,ts_extend
723,NVTK,S1,BASE,4.97,2.69,2025-02-12,2025-02-13,2025-02-20,1257.81,1279.75,1.74,5,ts_extend
724,TRMK,S1,STRONG,6.83,2.91,2025-02-12,2025-02-13,2025-02-21,113.02,123.82,9.56,6,ts_extend
725,GCHE,S2,STRONG,5.75,2.58,2025-02-13,2025-02-14,2025-02-24,4467.14,4420.92,-1.03,6,ts_extend
726,GTRK,S1,BASE,4.63,4.89,2025-02-19,2025-02-20,2025-02-27,319.61,352.92,10.42,5,ts_extend
727,VJGZ,S2,STRONG,6.53,4.33,2025-02-19,2025-02-20,2025-02-28,3029.84,3163.41,4.41,6,ts_extend
728,MTLRP,S1,BASE,4.29,5.72,2025-02-20,2025-02-21,2025-02-28,126.95,129.85,2.28,5,ts_extend
729,MRKC,S2,STRONG,6.96,2.40,2025-02-21,2025-02-24,2025-02-25,0.62,0.67,7.34,1,rotate_atr20
730,MRKY,S2,ULTRA,9.27,3.64,2025-02-24,2025-02-25,2025-03-05,0.08,0.08,2.06,6,ts_extend
731,LMBZ,S2,BASE,3.67,2.11,2025-02-27,2025-02-28,2025-03-07,457.73,472.03,3.12,5,ts_extend
732,IRKT,S1,BASE,4.74,4.73,2025-02-28,2025-03-03,2025-03-10,42.47,43.51,2.46,5,ts_extend
733,UNAC,S1,ULTRA,9.72,4.42,2025-02-28,2025-03-03,2025-03-11,0.70,0.73,3.62,6,ts_extend
734,KRKOP,S2,ULTRA,7.13,2.65,2025-03-05,2025-03-06,2025-03-14,14.32,15.00,4.73,6,ts_extend
735,PAZA,S2,ULTRA,9.96,3.73,2025-03-06,2025-03-07,2025-03-17,11618.56,16490.81,41.94,6,ts_extend
736,BELU,S1,BASE,3.71,3.32,2025-03-07,2025-03-10,2025-03-17,537.86,550.29,2.31,5,ts_extend
737,MFGSP,S2,BASE,4.39,1.85,2025-03-17,2025-03-18,2025-03-25,270.43,268.75,-0.62,5,ts_extend
738,MDMG,S1,STRONG,6.90,2.60,2025-03-21,2025-03-24,2025-03-30,1092.75,1091.87,-0.08,6,ts_extend
739,AKRN,S2,STRONG,5.36,1.87,2025-03-25,2025-03-26,2025-04-03,17027.20,16727.96,-1.76,6,ts_extend
740,BELU,S1,ULTRA,8.35,3.61,2025-04-01,2025-04-02,2025-04-08,566.40,561.79,-0.82,6,ts_extend
741,UGLD,S1,BASE,3.91,4.09,2025-04-16,2025-04-17,2025-04-24,0.75,0.75,0.33,5,ts_extend
742,WTCMP,S2,BASE,3.80,4.08,2025-04-18,2025-04-21,2025-04-28,11.24,11.38,1.26,5,ts_extend
743,PMSBP,S2,ULTRA,8.83,3.39,2025-04-25,2025-04-28,2025-05-07,293.47,308.84,5.24,6,ts_extend
744,STSBP,S2,BASE,3.71,3.72,2025-05-12,2025-05-13,2025-05-20,4.58,4.79,4.74,5,ts_extend
745,STSB,S2,BASE,3.79,3.02,2025-05-12,2025-05-13,2025-05-20,3.45,3.51,2.00,5,ts_extend
746,KRSB,S2,BASE,3.74,3.45,2025-05-19,2025-05-20,2025-05-27,19.47,19.67,1.02,5,ts_extend
747,KRSBP,S2,STRONG,6.24,2.88,2025-05-19,2025-05-20,2025-05-28,19.55,19.94,2.01,6,ts_extend
748,BANEP,S1,BASE,3.64,2.21,2025-05-26,2025-05-27,2025-06-01,1141.82,1136.02,-0.51,5,ts_extend
749,KGKCP,S2,STRONG,5.54,2.47,2025-05-26,2025-05-27,2025-06-05,52.68,53.44,1.44,7,ts_extend
750,CARM,S2,ULTRA,7.14,1.83,2025-06-02,2025-06-03,2025-06-09,1.54,1.64,6.79,6,ts_extend
751,PIKK,S1,BASE,3.78,3.77,2025-06-03,2025-06-04,2025-06-09,588.94,627.67,6.58,5,ts_extend
752,LEAS,S1,BASE,3.99,2.32,2025-06-03,2025-06-04,2025-06-09,642.53,654.44,1.85,5,ts_extend
753,OGKB,S2,ULTRA,8.66,2.88,2025-06-05,2025-06-06,2025-06-13,0.41,0.42,1.34,6,ts_extend
754,FESH,S1,ULTRA,9.27,2.78,2025-06-10,2025-06-11,2025-06-18,67.23,67.65,0.63,6,ts_extend
755,MRKZ,S2,BASE,3.99,3.65,2025-06-16,2025-06-17,2025-06-24,0.09,0.10,11.77,5,ts_extend
756,CHKZ,S2,STRONG,6.97,3.07,2025-06-16,2025-06-17,2025-06-25,17177.44,17388.93,1.23,6,ts_extend
757,RNFT,S1,STRONG,5.62,3.17,2025-06-17,2025-06-18,2025-06-26,132.66,132.77,0.09,6,ts_extend
758,ASTR,S1,STRONG,5.18,2.20,2025-06-25,2025-06-26,2025-07-02,394.28,395.82,0.39,6,ts_extend
759,POSI,S1,STRONG,6.38,2.96,2025-06-25,2025-06-26,2025-07-02,1213.74,1309.57,7.90,6,ts_extend
760,IVAT,S2,ULTRA,9.09,3.50,2025-06-26,2025-06-27,2025-07-03,132.51,136.57,3.07,6,ts_extend
761,UWGN,S1,STRONG,5.79,2.67,2025-07-02,2025-07-03,2025-07-09,39.80,39.26,-1.37,6,ts_extend
762,RKKE,S2,BASE,4.34,2.46,2025-07-02,2025-07-03,2025-07-08,16456.29,16607.21,0.92,5,ts_extend
763,KRKNP,S2,BASE,4.57,2.69,2025-07-07,2025-07-08,2025-07-13,7552.06,7442.23,-1.45,5,ts_extend
764,MSRS,S2,STRONG,5.34,1.96,2025-07-07,2025-07-08,2025-07-14,1.21,1.21,-0.50,6,ts_extend
765,VKCO,S1,BASE,4.24,2.92,2025-07-09,2025-07-10,2025-07-15,319.91,322.10,0.69,5,ts_extend
766,LEAS,S1,STRONG,5.66,2.22,2025-07-14,2025-07-15,2025-07-21,625.20,664.22,6.24,6,ts_extend
767,CARM,S2,STRONG,6.20,2.18,2025-07-17,2025-07-18,2025-07-24,1.73,1.74,0.64,6,ts_extend
768,ENPG,S1,BASE,3.93,2.84,2025-07-21,2025-07-22,2025-07-27,429.24,434.57,1.24,5,ts_extend
769,RUAL,S1,BASE,4.01,2.16,2025-07-21,2025-07-22,2025-07-27,32.08,31.88,-0.63,5,ts_extend
770,CNRU,S2,STRONG,5.19,2.84,2025-07-23,2025-07-24,2025-07-30,584.93,589.46,0.77,6,ts_extend
771,RBCM,S2,ULTRA,8.25,3.67,2025-07-23,2025-07-24,2025-07-30,13.20,14.07,6.58,6,ts_extend
772,LSRG,S1,BASE,3.86,2.22,2025-07-28,2025-07-29,2025-08-05,777.84,775.53,-0.30,5,ts_extend
773,IVAT,S1,STRONG,6.26,5.10,2025-07-28,2025-07-29,2025-08-06,185.15,185.78,0.34,6,ts_extend
774,SAGO,S2,ULTRA,9.75,2.44,2025-07-30,2025-07-31,2025-08-01,2.70,2.67,-1.24,1,rotate_atr20
775,SAREP,S2,BASE,4.22,4.15,2025-07-30,2025-07-31,2025-08-07,0.25,0.29,14.96,5,ts_extend
776,MRKV,S2,STRONG,5.28,3.70,2025-07-31,2025-08-01,2025-08-11,0.12,0.13,6.31,6,ts_extend
777,UNAC,S1,BASE,4.01,2.18,2025-08-05,2025-08-06,2025-08-13,0.54,0.58,7.17,5,ts_extend
778,OKEY,S2,ULTRA,8.83,3.16,2025-08-06,2025-08-07,2025-08-15,29.28,29.68,1.37,6,ts_extend
779,VSMO,S2,STRONG,5.83,2.95,2025-08-08,2025-08-11,2025-08-12,34234.69,33666.05,-1.66,1,rotate_atr20
780,VEON-RX,S2,BASE,4.16,4.86,2025-08-11,2025-08-12,2025-08-19,112.98,111.22,-1.56,5,ts_extend
781,FESH,S1,BASE,4.81,2.27,2025-08-13,2025-08-14,2025-08-19,65.17,65.38,0.31,5,max_hold
782,RAGR,S1,BASE,5.06,2.66,2025-08-13,2025-08-14,2025-08-19,128.77,134.28,4.28,5,ts_extend
783,RKKE,S2,ULTRA,7.64,2.96,2025-08-14,2025-08-15,2025-08-20,18910.21,18490.37,-2.22,5,rotate_atr20
784,BSPBP,S2,STRONG,5.16,3.13,2025-08-18,2025-08-19,2025-08-21,71.96,65.79,-8.57,2,rotate_atr20
785,SGZH,S1,STRONG,6.18,3.10,2025-08-19,2025-08-20,2025-08-26,1.74,1.72,-1.07,6,ts_extend
786,KOGK,S2,STRONG,5.90,5.23,2025-08-19,2025-08-20,2025-08-28,377.65,380.30,0.70,6,ts_extend
787,DZRD,S2,STRONG,6.63,5.62,2025-08-20,2025-08-21,2025-08-29,4351.95,5663.68,30.14,6,ts_extend
788,SELG,S1,BASE,4.81,2.31,2025-08-26,2025-08-27,2025-09-01,50.86,51.18,0.63,5,ts_extend
789,VSMO,S1,STRONG,6.21,4.42,2025-08-26,2025-08-27,2025-09-02,35656.96,35111.89,-1.53,6,ts_extend
790,GEMC,S2,BASE,4.59,2.10,2025-08-28,2025-08-29,2025-09-03,818.21,816.18,-0.25,5,ts_extend
791,CHGZ,S2,ULTRA,9.58,3.28,2025-08-28,2025-08-29,2025-09-06,85.54,91.38,6.83,6,ts_extend
792,TRMK,S1,ULTRA,7.33,1.89,2025-09-03,2025-09-04,2025-09-10,114.82,119.69,4.24,6,ts_extend
793,KBSB,S2,STRONG,6.83,4.63,2025-09-03,2025-09-04,2025-09-10,711.14,755.98,6.31,6,ts_extend
794,HIMCP,S2,ULTRA,8.42,2.96,2025-09-08,2025-09-09,2025-09-15,22.54,23.04,2.24,6,ts_extend
795,VRSBP,S2,BASE,4.70,2.63,2025-09-09,2025-09-10,2025-09-15,138.62,136.64,-1.43,5,ts_extend
796,IVAT,S1,STRONG,5.64,4.10,2025-09-11,2025-09-12,2025-09-18,174.78,176.69,1.09,6,ts_extend
797,ZILL,S2,ULTRA,8.62,3.04,2025-09-15,2025-09-16,2025-09-17,4046.46,4063.49,0.42,1,rotate_atr20
798,SARE,S2,BASE,4.82,5.62,2025-09-15,2025-09-16,2025-09-23,0.58,0.59,2.18,5,ts_extend
799,SAREP,S2,STRONG,5.87,4.61,2025-09-16,2025-09-17,2025-09-25,0.37,0.38,1.66,6,ts_extend
800,LPSB,S2,STRONG,5.71,2.27,2025-09-22,2025-09-23,2025-09-29,71.81,73.34,2.12,6,ts_extend
801,MRKZ,S2,ULTRA,9.45,1.98,2025-09-24,2025-09-25,2025-09-26,0.09,0.09,-2.04,1,rotate_atr20
802,LVHK,S2,BASE,3.86,3.31,2025-09-25,2025-09-26,2025-10-01,26.04,27.07,3.96,5,ts_extend
803,GMKN,S1,BASE,3.69,2.68,2025-09-29,2025-09-30,2025-10-05,124.08,122.64,-1.16,5,ts_extend
804,SAGOP,S2,BASE,4.74,2.59,2025-09-29,2025-09-30,2025-10-05,3.19,3.23,1.38,5,ts_extend
