=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:08:33
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.45
Макс дн. доходность %,8
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,22
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,744
Средняя доходность %,3.94
Медианная доходность %,1.51
Win rate %,69.0
Profit factor,5.39
Sharpe,2.67
Макс просадка %,36.95
Общая доходность %,117265561.59
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-22.12
Ср. выигрыш %,7.02
Ср. проигрыш %,2.90
Макс серия побед,12
Макс серия потерь,6
Ср. удержание дней,5.2
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
601,DZRDP,S2,BASE,3.63,2.60,2025-01-24,2025-01-27,2025-02-03,2774.43,3100.93,11.77,5,ts_extend
602,AFLT,S1,BASE,3.63,3.22,2025-01-30,2025-01-31,2025-02-07,63.96,64.18,0.35,5,ts_extend
603,ROLO,S2,BASE,4.21,3.94,2025-02-05,2025-02-06,2025-02-13,0.71,0.70,-0.80,5,ts_extend
604,SELG,S1,STRONG,6.46,4.01,2025-02-07,2025-02-10,2025-02-18,52.08,55.45,6.46,6,ts_extend
605,GCHE,S2,STRONG,5.75,2.58,2025-02-13,2025-02-14,2025-02-20,4467.14,4372.99,-2.11,4,rotate_atr20
606,DELI,S2,STRONG,5.15,3.38,2025-02-13,2025-02-14,2025-02-24,211.94,220.01,3.81,6,ts_extend
607,VJGZ,S2,STRONG,6.53,4.33,2025-02-19,2025-02-20,2025-02-28,3029.84,3163.41,4.41,6,ts_extend
608,RUAL,S1,BASE,4.00,3.60,2025-02-24,2025-02-25,2025-03-02,40.93,41.35,1.01,5,ts_extend
609,SVAV,S1,ULTRA,7.33,3.84,2025-02-24,2025-02-25,2025-03-05,831.33,821.11,-1.23,6,ts_extend
610,MRKU,S2,STRONG,5.49,2.78,2025-02-24,2025-02-25,2025-02-27,0.45,0.43,-4.80,2,rotate_atr20
611,CHGZ,S2,ULTRA,8.75,4.21,2025-02-26,2025-02-27,2025-03-07,123.20,132.16,7.28,6,ts_extend
612,LMBZ,S2,BASE,3.67,2.11,2025-02-27,2025-02-28,2025-03-07,457.73,472.03,3.12,5,ts_extend
613,UNAC,S1,ULTRA,9.72,4.42,2025-02-28,2025-03-03,2025-03-11,0.70,0.73,3.62,6,ts_extend
614,KMEZ,S2,BASE,3.69,4.62,2025-03-06,2025-03-07,2025-03-14,1410.25,1419.54,0.66,5,ts_extend
615,BELU,S1,BASE,3.71,3.32,2025-03-07,2025-03-10,2025-03-17,537.86,550.29,2.31,5,ts_extend
616,OMZZP,S2,BASE,4.08,4.82,2025-03-21,2025-03-24,2025-03-31,15024.00,15140.42,0.77,5,ts_extend
617,PHOR,S1,ULTRA,9.93,1.79,2025-03-25,2025-03-26,2025-04-01,6806.87,6680.64,-1.85,6,ts_extend
618,SVETP,S2,BASE,4.25,3.54,2025-04-01,2025-04-02,2025-04-09,24.29,24.56,1.12,5,ts_extend
619,UGLD,S1,BASE,3.91,4.09,2025-04-16,2025-04-17,2025-04-24,0.75,0.75,0.33,5,ts_extend
620,WTCMP,S2,BASE,3.80,4.08,2025-04-18,2025-04-21,2025-04-28,11.24,11.38,1.26,5,ts_extend
621,PMSBP,S2,ULTRA,8.83,3.39,2025-04-25,2025-04-28,2025-05-07,293.47,308.84,5.24,6,ts_extend
622,STSBP,S2,BASE,3.71,3.72,2025-05-12,2025-05-13,2025-05-20,4.58,4.79,4.74,5,ts_extend
623,STSB,S2,BASE,3.79,3.02,2025-05-12,2025-05-13,2025-05-20,3.45,3.51,2.00,5,ts_extend
624,KRSB,S2,BASE,3.74,3.45,2025-05-19,2025-05-20,2025-05-27,19.47,19.67,1.02,5,ts_extend
625,KRSBP,S2,STRONG,6.24,2.88,2025-05-19,2025-05-20,2025-05-28,19.55,19.94,2.01,6,ts_extend
626,BANEP,S1,BASE,3.64,2.21,2025-05-26,2025-05-27,2025-06-01,1141.82,1136.02,-0.51,5,ts_extend
627,KGKCP,S2,STRONG,5.54,2.47,2025-05-26,2025-05-27,2025-06-05,52.68,53.44,1.44,7,ts_extend
628,MRKU,S2,STRONG,5.89,3.07,2025-06-02,2025-06-03,2025-06-09,0.40,0.40,0.45,6,ts_extend
629,PIKK,S1,BASE,3.78,3.77,2025-06-03,2025-06-04,2025-06-09,588.94,627.67,6.58,5,ts_extend
630,LEAS,S1,BASE,3.99,2.32,2025-06-03,2025-06-04,2025-06-09,642.53,654.44,1.85,5,ts_extend
631,OGKB,S2,ULTRA,8.66,2.88,2025-06-05,2025-06-06,2025-06-13,0.41,0.42,1.34,6,ts_extend
632,FESH,S1,ULTRA,9.27,2.78,2025-06-10,2025-06-11,2025-06-18,67.23,67.65,0.63,6,ts_extend
633,MRKZ,S2,BASE,3.99,3.65,2025-06-16,2025-06-17,2025-06-24,0.09,0.10,11.77,5,ts_extend
634,CHKZ,S2,STRONG,6.97,3.07,2025-06-16,2025-06-17,2025-06-25,17177.44,17388.93,1.23,6,ts_extend
635,RNFT,S1,STRONG,5.62,3.17,2025-06-17,2025-06-18,2025-06-26,132.66,132.77,0.09,6,ts_extend
636,POSI,S1,STRONG,6.38,2.96,2025-06-25,2025-06-26,2025-07-02,1213.74,1309.57,7.90,6,ts_extend
637,IVAT,S2,ULTRA,9.09,3.50,2025-06-26,2025-06-27,2025-07-03,132.51,136.57,3.07,6,ts_extend
638,STSBP,S2,STRONG,6.92,2.98,2025-07-03,2025-07-04,2025-07-14,4.62,4.68,1.27,6,ts_extend
639,MISBP,S2,ULTRA,9.27,3.01,2025-07-03,2025-07-04,2025-07-14,45.47,44.58,-1.96,6,ts_extend
640,X5,S1,BASE,4.54,1.39,2025-07-08,2025-07-09,2025-07-14,2875.09,2920.78,1.59,5,ts_extend
641,SELG,S1,ULTRA,7.47,2.48,2025-07-15,2025-07-16,2025-07-22,46.67,50.86,8.98,6,ts_extend
642,CARM,S2,STRONG,6.20,2.18,2025-07-17,2025-07-18,2025-07-24,1.73,1.74,0.64,6,ts_extend
643,ENPG,S1,BASE,3.93,2.84,2025-07-21,2025-07-22,2025-07-27,429.24,434.57,1.24,5,ts_extend
644,RUAL,S1,BASE,4.01,2.16,2025-07-21,2025-07-22,2025-07-27,32.08,31.88,-0.63,5,ts_extend
645,CNRU,S2,STRONG,5.19,2.84,2025-07-23,2025-07-24,2025-07-30,584.93,589.46,0.77,6,ts_extend
646,RBCM,S2,ULTRA,8.25,3.67,2025-07-23,2025-07-24,2025-07-30,13.20,14.07,6.58,6,ts_extend
647,LENT,S2,BASE,3.77,2.48,2025-07-30,2025-07-31,2025-08-07,1552.48,1771.47,14.11,5,ts_extend
648,UNAC,S1,BASE,4.01,2.18,2025-08-05,2025-08-06,2025-08-13,0.54,0.58,7.17,5,ts_extend
649,UPRO,S1,ULTRA,7.20,2.07,2025-08-06,2025-08-07,2025-08-15,1.69,1.86,10.12,6,ts_extend
650,KAZT,S2,BASE,4.70,2.45,2025-08-06,2025-08-07,2025-08-08,481.97,479.03,-0.61,1,rotate_atr20
651,OKEY,S2,ULTRA,8.83,3.16,2025-08-06,2025-08-07,2025-08-15,29.28,29.68,1.37,6,ts_extend
652,IGST,S2,ULTRA,9.40,4.01,2025-08-07,2025-08-08,2025-08-18,5248.38,5470.79,4.24,6,ts_extend
653,SNGS,S1,STRONG,6.79,1.64,2025-08-13,2025-08-14,2025-08-20,23.89,23.62,-1.11,6,ts_extend
654,RUAL,S1,BASE,3.98,2.86,2025-08-14,2025-08-15,2025-08-20,36.82,36.42,-1.09,5,ts_extend
655,BSPBP,S2,STRONG,5.16,3.13,2025-08-18,2025-08-19,2025-08-27,71.96,75.50,4.91,6,ts_extend
656,SGZH,S1,STRONG,6.18,3.10,2025-08-19,2025-08-20,2025-08-26,1.74,1.72,-1.07,6,ts_extend
657,SELG,S1,BASE,4.81,2.31,2025-08-26,2025-08-27,2025-09-01,50.86,51.18,0.63,5,ts_extend
658,AKRN,S2,BASE,3.61,1.54,2025-08-26,2025-08-27,2025-08-29,16286.02,16357.79,0.44,2,rotate_atr20
659,SAREP,S2,STRONG,5.16,5.99,2025-08-26,2025-08-27,2025-09-04,0.28,0.29,3.15,6,ts_extend
660,EUTR,S1,STRONG,7.08,1.41,2025-08-27,2025-08-28,2025-09-04,131.81,139.63,5.93,7,max_hold
661,CHGZ,S2,ULTRA,9.58,3.28,2025-08-28,2025-08-29,2025-09-06,85.54,91.38,6.83,6,ts_extend
662,TRMK,S1,BASE,4.03,1.84,2025-09-05,2025-09-06,2025-09-11,121.83,120.53,-1.07,5,ts_extend
663,HIMCP,S2,ULTRA,8.42,2.96,2025-09-08,2025-09-09,2025-09-15,22.54,23.04,2.24,6,ts_extend
664,MISBP,S2,STRONG,6.42,2.73,2025-09-08,2025-09-09,2025-09-16,53.08,53.35,0.49,6,ts_extend
665,ZILL,S2,ULTRA,8.62,3.04,2025-09-15,2025-09-16,2025-09-17,4046.46,4063.49,0.42,1,rotate_atr20
666,SARE,S2,BASE,4.82,5.62,2025-09-15,2025-09-16,2025-09-23,0.58,0.59,2.18,5,ts_extend
667,SAREP,S2,STRONG,5.87,4.61,2025-09-16,2025-09-17,2025-09-25,0.37,0.38,1.66,6,ts_extend
668,RUSI,S2,BASE,4.82,2.27,2025-09-22,2025-09-23,2025-09-28,65.70,71.86,9.37,5,ts_extend
669,HEAD,S1,BASE,4.27,1.54,2025-09-24,2025-09-25,2025-09-30,3623.79,3567.34,-1.56,5,ts_extend
670,MRKP,S2,BASE,5.07,2.00,2025-09-24,2025-09-25,2025-09-26,0.51,0.51,-0.32,1,rotate_atr20
671,LVHK,S2,BASE,3.86,3.31,2025-09-25,2025-09-26,2025-10-01,26.04,27.07,3.96,5,ts_extend
672,GEMA,S2,STRONG,5.66,2.40,2025-09-26,2025-09-29,2025-10-05,116.39,115.73,-0.56,6,ts_extend
673,PHOR,S1,BASE,4.27,1.57,2025-09-29,2025-09-30,2025-10-05,7193.49,7081.43,-1.56,5,ts_extend
674,KRKOP,S2,BASE,4.91,2.53,2025-09-30,2025-10-01,2025-10-06,13.40,13.76,2.69,5,ts_extend
675,SAGO,S2,ULTRA,7.32,1.89,2025-10-07,2025-10-08,2025-10-14,3.28,3.33,1.78,6,ts_extend
676,GMKN,S1,BASE,4.68,2.94,2025-10-09,2025-10-10,2025-10-15,125.84,127.78,1.54,5,ts_extend
677,KRKOP,S2,STRONG,5.61,3.35,2025-10-13,2025-10-14,2025-10-20,13.34,13.68,2.50,6,ts_extend
678,EUTR,S1,BASE,3.75,1.95,2025-10-16,2025-10-17,2025-10-24,143.83,141.59,-1.56,5,ts_extend
679,LSRG,S2,BASE,3.69,3.18,2025-10-20,2025-10-21,2025-10-28,731.57,733.59,0.28,5,ts_extend
680,MSTT,S2,ULTRA,7.69,3.13,2025-10-20,2025-10-21,2025-10-29,117.24,120.35,2.65,6,ts_extend
681,SFIN,S1,ULTRA,8.97,3.16,2025-10-24,2025-10-27,2025-11-03,1171.47,1192.20,1.77,6,ts_extend
682,MRSB,S2,BASE,4.06,3.39,2025-10-27,2025-10-28,2025-11-03,0.88,0.93,5.43,5,ts_extend
683,WUSH,S1,BASE,4.68,4.71,2025-11-05,2025-11-06,2025-11-11,104.11,104.15,0.04,5,ts_extend
684,LEAS,S1,STRONG,6.45,3.14,2025-11-05,2025-11-06,2025-11-12,574.12,583.46,1.63,6,ts_extend
685,UNAC,S2,STRONG,5.17,2.85,2025-11-06,2025-11-07,2025-11-13,0.54,0.56,3.09,6,ts_extend
686,SAREP,S2,STRONG,6.84,4.62,2025-11-06,2025-11-07,2025-11-13,0.34,0.35,3.18,6,ts_extend
687,SFIN,S1,BASE,4.99,2.90,2025-11-11,2025-11-12,2025-11-17,1358.97,1429.51,5.19,5,max_hold
688,FIXR,S1,BASE,5.03,2.91,2025-11-11,2025-11-12,2025-11-17,0.63,0.63,-0.84,5,ts_extend
689,ZILL,S2,STRONG,6.03,2.34,2025-11-12,2025-11-13,2025-11-19,4236.77,4420.92,4.35,6,ts_extend
690,SVAV,S2,ULTRA,8.75,3.64,2025-11-12,2025-11-13,2025-11-19,547.37,580.41,6.04,6,ts_extend
691,SFIN,S1,BASE,3.91,3.20,2025-11-17,2025-11-18,2025-11-25,1356.77,1804.25,32.98,5,ts_extend
692,PRMD,S2,BASE,4.29,1.71,2025-11-18,2025-11-19,2025-11-21,393.93,393.37,-0.14,2,rotate_atr20
693,LSNG,S2,BASE,4.23,2.53,2025-11-18,2025-11-19,2025-11-26,15.07,15.34,1.75,5,ts_extend
694,RBCM,S2,BASE,4.79,3.03,2025-11-20,2025-11-21,2025-11-28,11.37,11.58,1.79,5,ts_extend
695,RAGR,S1,BASE,3.65,1.84,2025-11-24,2025-11-25,2025-11-30,121.53,120.08,-1.20,5,ts_extend
696,MVID,S1,ULTRA,8.05,2.63,2025-11-24,2025-11-25,2025-12-01,67.06,65.79,-1.89,6,ts_extend
697,MGTS,S2,BASE,5.09,1.60,2025-11-25,2025-11-26,2025-12-01,1131.81,1205.92,6.55,5,ts_extend
698,RTSB,S2,BASE,4.49,2.04,2025-12-01,2025-12-02,2025-12-09,3.00,4.37,45.37,5,max_hold
699,VKCO,S1,STRONG,5.20,2.42,2025-12-04,2025-12-05,2025-12-13,288.66,292.96,1.49,6,ts_extend
700,KRKNP,S2,STRONG,6.16,1.44,2025-12-08,2025-12-09,2025-12-11,7812.48,7448.06,-4.66,2,rotate_atr20
701,CARM,S2,STRONG,6.80,2.02,2025-12-08,2025-12-09,2025-12-15,1.85,1.82,-1.76,6,ts_extend
702,MISB,S2,STRONG,5.64,3.05,2025-12-10,2025-12-11,2025-12-17,57.89,57.96,0.12,6,ts_extend
703,LEAS,S1,BASE,3.73,1.69,2025-12-12,2025-12-15,2025-12-20,560.30,554.51,-1.03,5,max_hold
704,DIOD,S2,STRONG,6.68,1.66,2025-12-15,2025-12-16,2025-12-19,10.28,10.13,-1.39,3,rotate_atr20
705,MFGSP,S2,BASE,3.73,1.46,2025-12-16,2025-12-17,2025-12-18,214.84,217.15,1.07,1,rotate_atr20
706,MGTSP,S2,BASE,3.91,2.42,2025-12-17,2025-12-18,2025-12-23,811.30,834.79,2.90,5,ts_extend
707,NSVZ,S2,ULTRA,7.91,2.88,2025-12-18,2025-12-19,2025-12-25,272.44,269.62,-1.03,6,ts_extend
708,SELG,S1,STRONG,6.32,1.88,2025-12-23,2025-12-24,2025-12-30,44.77,44.18,-1.32,6,ts_extend
709,HYDR,S1,STRONG,6.34,2.19,2025-12-23,2025-12-24,2025-12-30,0.43,0.42,-1.34,6,ts_extend
710,NKSH,S2,BASE,4.12,3.37,2025-12-23,2025-12-24,2025-12-29,40.77,40.21,-1.35,5,ts_extend
711,VSEH,S2,ULTRA,9.72,1.90,2025-12-29,2025-12-30,2026-01-13,74.07,72.62,-1.96,6,ts_extend
712,PLZL,S1,BASE,3.84,1.68,2026-01-12,2026-01-13,2026-01-18,2584.13,2588.05,0.15,5,ts_extend
713,RUAL,S1,STRONG,5.68,2.00,2026-01-12,2026-01-13,2026-01-19,37.91,38.16,0.66,6,ts_extend
714,DATA,S2,STRONG,6.65,2.91,2026-01-13,2026-01-14,2026-01-16,97.66,97.62,-0.03,2,rotate_atr20
715,MFGS,S2,STRONG,5.92,4.44,2026-01-13,2026-01-14,2026-01-20,412.66,425.39,3.09,6,ts_extend
716,TASB,S2,ULTRA,8.09,4.64,2026-01-15,2026-01-16,2026-01-22,1.71,1.79,5.12,6,ts_extend
717,IRKT,S2,STRONG,6.13,1.85,2026-01-19,2026-01-20,2026-01-26,27.74,28.04,1.06,6,ts_extend
718,MGNT,S1,BASE,4.49,1.73,2026-01-20,2026-01-21,2026-01-26,3267.22,3263.36,-0.12,5,ts_extend
719,SELG,S1,STRONG,5.86,2.44,2026-01-20,2026-01-21,2026-01-27,51.47,56.04,8.87,6,ts_extend
720,PAZA,S2,STRONG,5.80,2.04,2026-01-21,2026-01-22,2026-01-28,10456.70,10472.66,0.15,6,ts_extend
721,VSEH,S2,ULTRA,7.22,2.29,2026-01-26,2026-01-27,2026-02-02,77.29,78.23,1.21,6,ts_extend
722,WUSH,S1,BASE,3.66,2.55,2026-01-27,2026-01-28,2026-02-02,94.21,93.96,-0.26,5,ts_extend
723,APTK,S2,STRONG,5.64,1.58,2026-01-27,2026-01-28,2026-01-29,8.48,8.52,0.46,1,rotate_atr20
724,ROLO,S2,STRONG,5.10,4.12,2026-01-28,2026-01-29,2026-02-04,0.73,0.72,-1.76,6,ts_extend
725,VTBR,S1,STRONG,6.70,1.37,2026-02-02,2026-02-03,2026-02-09,81.50,84.07,3.15,6,ts_extend
726,PMSB,S2,BASE,4.40,3.89,2026-02-02,2026-02-03,2026-02-08,691.00,682.70,-1.20,5,ts_extend
727,PMSBP,S2,BASE,4.70,4.82,2026-02-03,2026-02-04,2026-02-09,891.42,877.54,-1.56,5,ts_extend
728,PRMD,S2,STRONG,5.17,1.57,2026-02-09,2026-02-10,2026-02-16,426.53,419.43,-1.67,4,rotate_atr20
729,WTCM,S2,BASE,3.84,2.89,2026-02-09,2026-02-10,2026-02-17,17.37,17.33,-0.24,5,ts_extend
730,SVCB,S1,BASE,3.99,1.97,2026-02-12,2026-02-13,2026-02-20,13.92,14.03,0.80,5,ts_extend
731,GAZAP,S2,STRONG,5.56,3.63,2026-02-13,2026-02-16,2026-02-22,466.24,469.11,0.61,6,ts_extend
732,RKKE,S2,ULTRA,7.33,1.98,2026-02-24,2026-02-25,2026-03-03,18699.87,19020.32,1.71,6,ts_extend
733,SNGSP,S1,STRONG,5.98,1.45,2026-02-25,2026-02-26,2026-03-04,44.36,46.57,4.97,6,ts_extend
734,ELMT,S2,BASE,4.26,1.69,2026-03-02,2026-03-03,2026-03-06,0.14,0.14,-0.21,3,rotate_atr20
735,MFGS,S2,BASE,5.09,2.47,2026-03-02,2026-03-03,2026-03-10,454.73,499.10,9.76,5,ts_extend
736,CHGZ,S2,BASE,4.88,3.47,2026-03-05,2026-03-06,2026-03-13,103.57,111.24,7.41,5,ts_extend
737,LKOH,S1,BASE,3.75,1.34,2026-03-06,2026-03-09,2026-03-11,5691.09,5712.35,0.37,2,rotate_atr20
738,RUAL,S1,BASE,3.71,1.93,2026-03-06,2026-03-09,2026-03-14,43.14,44.79,3.82,5,ts_extend
739,FLOT,S1,BASE,3.68,2.22,2026-03-10,2026-03-11,2026-03-16,87.99,89.57,1.80,5,ts_extend
740,KRKOP,S2,BASE,4.14,1.61,2026-03-10,2026-03-11,2026-03-12,15.50,15.44,-0.45,1,rotate_atr20
741,VJGZ,S2,ULTRA,7.96,3.57,2026-03-11,2026-03-12,2026-03-18,3290.26,4767.36,44.89,6,end_of_data
742,MFGSP,S2,BASE,3.62,4.91,2026-03-12,2026-03-13,2026-03-18,337.54,438.30,29.85,5,max_hold
743,CNRU,S1,BASE,4.06,1.75,2026-03-17,2026-03-18,2026-03-18,633.81,631.79,-0.32,0,end_of_data
744,KAZTP,S2,BASE,3.64,3.35,2026-03-17,2026-03-18,2026-03-18,462.24,460.76,-0.32,0,end_of_data
