=== ПАРАМЕТРЫ ПРОГОНА ===
Дата прогона,2026-03-18T23:32:37
Капитал,1000000
Старт,2015
OOS год,2023
Макс позиций S1,2
Макс позиций S2,2
Комиссия %,0.06
Проскальзывание %,0.10
Ребалансировка,none

--- Сигнал ---
Мин объём (млн),100
Мин VR,3.6
Макс VR,10
Дней сигнала,1
ATR мин %,1.3
ATR окно,20
MA период,50
MA фильтр,above
Bull bar,да
CP мин %,0.55
Макс дн. доходность %,10
VR подтверждение,2
Gap отмена %,6
Vol окно,30

--- Выход ---
Стоп-лосс %,15
Див гэп %,3
ROT множитель,1.5
ROT абс %,0.5

--- Тиры ---
ULTRA minVR,7.1
ULTRA maxHold,10
ULTRA TS after,6
ULTRA TS dist %,1.8
STRONG minVR,5.1
STRONG maxHold,7
STRONG TS after,6
STRONG TS dist %,1.6
BASE minVR,3.6
BASE maxHold,5
BASE TS after,5
BASE TS dist %,1.4

=== ИТОГИ ===
Всего сделок,766
Средняя доходность %,4.12
Медианная доходность %,1.36
Win rate %,66.1
Profit factor,3.79
Sharpe,2.28
Макс просадка %,34.84
Общая доходность %,253591451.67
CAGR %,0.00
Макс выигрыш %,108.22
Макс проигрыш %,-15.14
Ср. выигрыш %,8.48
Ср. проигрыш %,4.36
Макс серия побед,17
Макс серия потерь,7
Ср. удержание дней,5.0
Период,2015-01-05 — 2026-03-18

=== СДЕЛКИ ===
#,Ticker,Strategy,Tier,VR,ATR%,Signal,Entry,Exit,EntryPx,ExitPx,Return%,Held,Reason
601,PIKK,S1,STRONG,6.61,3.46,2024-06-20,2024-06-21,2024-07-01,957.03,977.42,2.13,6,ts_extend
602,KGKC,S2,STRONG,5.78,3.65,2024-07-03,2024-07-04,2024-07-09,56.69,48.11,-15.14,3,cat_stop
603,MISBP,S2,STRONG,5.32,5.12,2024-07-08,2024-07-09,2024-07-17,61.10,62.58,2.43,6,ts_extend
604,VJGZ,S2,BASE,4.38,6.44,2024-07-18,2024-07-19,2024-07-26,3543.66,3602.99,1.67,5,ts_extend
605,AMEZ,S2,BASE,4.86,4.02,2024-08-09,2024-08-12,2024-08-19,113.22,162.11,43.18,5,ts_extend
606,AMEZ,S2,BASE,4.12,5.87,2024-08-20,2024-08-21,2024-08-28,169.13,182.67,8.01,5,ts_extend
607,PRFN,S2,STRONG,5.23,7.19,2024-08-28,2024-08-29,2024-09-06,5.65,5.82,3.02,6,ts_extend
608,NKNCP,S2,STRONG,6.25,2.41,2024-08-29,2024-08-30,2024-09-09,69.99,68.76,-1.76,6,ts_extend
609,NNSB,S2,BASE,4.00,5.22,2024-09-12,2024-09-13,2024-09-20,4617.38,5020.55,8.73,5,ts_extend
610,MGNT,S1,ULTRA,8.96,3.75,2024-09-17,2024-09-18,2024-09-26,5606.46,5903.16,5.29,6,ts_extend
611,SARE,S2,STRONG,5.21,4.33,2024-09-30,2024-10-01,2024-10-09,0.48,0.48,0.13,6,ts_extend
612,AVAN,S2,ULTRA,9.21,3.51,2024-09-30,2024-10-01,2024-10-09,795.27,779.71,-1.96,6,ts_extend
613,SVAV,S1,STRONG,5.21,4.48,2024-10-10,2024-10-11,2024-10-21,810.29,838.01,3.42,6,ts_extend
614,NKNCP,S2,STRONG,6.27,2.74,2024-10-14,2024-10-15,2024-10-23,74.12,74.06,-0.09,6,ts_extend
615,PLZL,S1,ULTRA,8.11,1.85,2024-10-21,2024-10-22,2024-10-30,1462.54,1468.54,0.41,6,ts_extend
616,LNZL,S2,STRONG,5.93,2.17,2024-10-22,2024-10-23,2024-10-31,12580.10,12359.01,-1.76,6,ts_extend
617,UPRO,S1,BASE,3.78,2.45,2024-11-06,2024-11-07,2024-11-14,1.76,1.89,7.35,5,ts_extend
618,RTSB,S2,STRONG,6.19,4.92,2024-11-13,2024-11-14,2024-11-21,2.77,2.35,-15.14,5,cat_stop
619,VRSBP,S2,ULTRA,8.30,4.13,2024-11-13,2024-11-14,2024-11-22,148.04,149.81,1.20,6,ts_extend
620,SVCB,S1,BASE,4.49,3.54,2024-11-18,2024-11-19,2024-11-26,14.16,14.11,-0.36,5,ts_extend
621,KROTP,S2,ULTRA,8.11,4.41,2024-12-09,2024-12-10,2024-12-16,484.77,411.40,-15.14,4,cat_stop
622,MRSB,S2,STRONG,6.21,4.87,2024-12-09,2024-12-10,2024-12-17,0.78,0.66,-15.14,5,cat_stop
623,TGKA,S2,BASE,4.99,3.57,2024-12-20,2024-12-23,2024-12-28,0.01,0.01,7.46,5,max_hold
624,MFGS,S2,ULTRA,7.64,4.01,2024-12-20,2024-12-23,2024-12-30,371.09,378.45,1.98,6,ts_extend
625,UGLD,S1,BASE,3.95,3.31,2024-12-23,2024-12-24,2024-12-30,0.75,0.75,-0.63,5,ts_extend
626,FESH,S1,BASE,4.65,3.87,2024-12-27,2024-12-28,2025-01-09,55.88,61.50,10.05,5,ts_extend
627,KMAZ,S2,BASE,4.22,3.42,2024-12-30,2025-01-03,2025-01-13,113.38,115.87,2.19,5,ts_extend
628,OZPH,S1,ULTRA,7.28,5.77,2025-01-06,2025-01-08,2025-01-09,50.33,42.71,-15.14,1,cat_stop
629,RNFT,S1,BASE,3.82,5.07,2025-01-10,2025-01-13,2025-01-20,127.50,144.77,13.54,5,max_hold
630,FLOT,S1,BASE,4.83,4.37,2025-01-10,2025-01-13,2025-01-20,86.53,87.71,1.37,5,ts_extend
631,MFGS,S2,BASE,4.70,5.74,2025-01-10,2025-01-13,2025-01-20,405.65,417.89,3.02,5,ts_extend
632,TASBP,S2,STRONG,5.25,3.28,2025-01-17,2025-01-20,2025-01-22,0.88,0.93,6.02,2,rotate_atr20
633,VRSBP,S2,ULTRA,8.14,3.85,2025-01-17,2025-01-20,2025-01-28,148.44,181.38,22.19,6,ts_extend
634,KCHE,S2,BASE,3.97,5.07,2025-01-21,2025-01-22,2025-01-29,0.54,0.63,15.66,5,ts_extend
635,SNGS,S1,STRONG,5.67,3.19,2025-01-22,2025-01-23,2025-01-31,28.45,28.63,0.64,6,ts_extend
636,APRI,S2,STRONG,5.80,1.84,2025-01-27,2025-01-28,2025-01-29,14.86,12.61,-15.14,1,cat_stop
637,AFLT,S1,BASE,3.63,3.22,2025-01-30,2025-01-31,2025-02-07,63.96,64.18,0.35,5,ts_extend
638,SAGOP,S2,ULTRA,8.54,3.95,2025-01-31,2025-02-03,2025-02-11,2.94,2.97,0.89,6,ts_extend
639,VGSB,S2,BASE,4.96,4.59,2025-02-10,2025-02-11,2025-02-18,13.97,14.13,1.10,5,ts_extend
640,VGSBP,S2,STRONG,6.61,3.51,2025-02-10,2025-02-11,2025-02-19,11.52,11.59,0.64,6,ts_extend
641,RTKM,S1,BASE,4.83,2.93,2025-02-12,2025-02-13,2025-02-20,72.31,74.42,2.93,5,ts_extend
642,NVTK,S1,BASE,4.97,2.69,2025-02-12,2025-02-13,2025-02-20,1257.81,1279.75,1.74,5,ts_extend
643,VJGZ,S2,STRONG,6.53,4.33,2025-02-19,2025-02-20,2025-02-28,3029.84,3163.41,4.41,6,ts_extend
644,TRMK,S1,STRONG,6.99,3.40,2025-02-21,2025-02-24,2025-03-04,136.12,144.42,6.10,6,ts_extend
645,LMBZ,S2,BASE,3.67,2.11,2025-02-27,2025-02-28,2025-03-07,457.73,472.03,3.12,5,ts_extend
646,UNAC,S1,BASE,4.45,4.74,2025-03-03,2025-03-04,2025-03-11,0.72,0.73,1.52,5,ts_extend
647,LPSB,S2,ULTRA,7.17,3.07,2025-03-06,2025-03-07,2025-03-17,75.12,77.01,2.52,6,ts_extend
648,PAZA,S2,ULTRA,9.96,3.73,2025-03-06,2025-03-07,2025-03-17,11618.56,16490.81,41.94,6,ts_extend
649,RKKE,S2,BASE,3.89,4.45,2025-03-19,2025-03-20,2025-03-27,25040.00,26540.03,5.99,5,ts_extend
650,PHOR,S1,ULTRA,9.93,1.79,2025-03-25,2025-03-26,2025-04-01,6806.87,6680.64,-1.85,6,ts_extend
651,UGLD,S1,BASE,3.91,4.09,2025-04-16,2025-04-17,2025-04-24,0.75,0.75,0.33,5,ts_extend
652,PMSBP,S2,ULTRA,8.83,3.39,2025-04-25,2025-04-28,2025-05-07,293.47,308.84,5.24,6,ts_extend
653,STSBP,S2,BASE,3.71,3.72,2025-05-12,2025-05-13,2025-05-20,4.58,4.79,4.74,5,ts_extend
654,STSB,S2,BASE,3.79,3.02,2025-05-12,2025-05-13,2025-05-20,3.45,3.51,2.00,5,ts_extend
655,KRSBP,S2,STRONG,6.24,2.88,2025-05-19,2025-05-20,2025-05-28,19.55,19.94,2.01,6,ts_extend
656,BANEP,S1,BASE,3.64,2.21,2025-05-26,2025-05-27,2025-06-01,1141.82,1136.02,-0.51,5,ts_extend
657,CARM,S2,ULTRA,7.14,1.83,2025-06-02,2025-06-03,2025-06-06,1.54,1.60,4.26,3,rotate_atr20
658,MRKU,S2,STRONG,5.89,3.07,2025-06-02,2025-06-03,2025-06-09,0.40,0.40,0.45,6,ts_extend
659,PIKK,S1,BASE,3.78,3.77,2025-06-03,2025-06-04,2025-06-09,588.94,627.67,6.58,5,ts_extend
660,LEAS,S1,BASE,3.99,2.32,2025-06-03,2025-06-04,2025-06-09,642.53,654.44,1.85,5,ts_extend
661,OGKB,S2,ULTRA,8.66,2.88,2025-06-05,2025-06-06,2025-06-13,0.41,0.42,1.34,6,ts_extend
662,FESH,S1,ULTRA,9.27,2.78,2025-06-10,2025-06-11,2025-06-18,67.23,67.65,0.63,6,ts_extend
663,MRKZ,S2,BASE,3.99,3.65,2025-06-16,2025-06-17,2025-06-24,0.09,0.10,11.77,5,ts_extend
664,RNFT,S1,STRONG,5.62,3.17,2025-06-17,2025-06-18,2025-06-26,132.66,132.77,0.09,6,ts_extend
665,POSI,S1,STRONG,6.38,2.96,2025-06-25,2025-06-26,2025-07-02,1213.74,1309.57,7.90,6,ts_extend
666,IVAT,S2,ULTRA,9.09,3.50,2025-06-26,2025-06-27,2025-07-03,132.51,136.57,3.07,6,ts_extend
667,STSBP,S2,STRONG,6.92,2.98,2025-07-03,2025-07-04,2025-07-14,4.62,4.68,1.27,6,ts_extend
668,MISBP,S2,ULTRA,9.27,3.01,2025-07-03,2025-07-04,2025-07-14,45.47,44.58,-1.96,6,ts_extend
669,X5,S1,BASE,4.54,1.39,2025-07-08,2025-07-09,2025-07-14,2875.09,2920.78,1.59,5,ts_extend
670,SELG,S1,ULTRA,7.47,2.48,2025-07-15,2025-07-16,2025-07-22,46.67,50.86,8.98,6,ts_extend
671,CARM,S2,STRONG,6.20,2.18,2025-07-17,2025-07-18,2025-07-24,1.73,1.74,0.64,6,ts_extend
672,ENPG,S1,BASE,3.93,2.84,2025-07-21,2025-07-22,2025-07-27,429.24,434.57,1.24,5,ts_extend
673,RUAL,S1,BASE,4.01,2.16,2025-07-21,2025-07-22,2025-07-27,32.08,31.88,-0.63,5,ts_extend
674,CNRU,S2,STRONG,5.19,2.84,2025-07-23,2025-07-24,2025-07-30,584.93,589.46,0.77,6,ts_extend
675,RBCM,S2,ULTRA,8.25,3.67,2025-07-23,2025-07-24,2025-07-30,13.20,14.07,6.58,6,ts_extend
676,SAGO,S2,ULTRA,9.75,2.44,2025-07-30,2025-07-31,2025-08-08,2.70,2.89,6.95,6,ts_extend
677,UNAC,S1,BASE,4.01,2.18,2025-08-05,2025-08-06,2025-08-13,0.54,0.58,7.17,5,ts_extend
678,RGSS,S2,BASE,3.76,3.81,2025-08-07,2025-08-08,2025-08-15,0.22,0.23,4.78,5,ts_extend
679,IGST,S2,ULTRA,9.40,4.01,2025-08-07,2025-08-08,2025-08-18,5248.38,5470.79,4.24,6,ts_extend
680,SNGS,S1,STRONG,6.79,1.64,2025-08-13,2025-08-14,2025-08-15,23.89,23.74,-0.61,1,rotate_atr20
681,RAGR,S1,BASE,5.06,2.66,2025-08-13,2025-08-14,2025-08-19,128.77,134.28,4.28,5,ts_extend
682,RUAL,S1,BASE,3.98,2.86,2025-08-14,2025-08-15,2025-08-20,36.82,36.42,-1.09,5,ts_extend
683,RKKE,S2,ULTRA,7.64,2.96,2025-08-14,2025-08-15,2025-08-20,18910.21,18490.37,-2.22,5,rotate_atr20
684,SVET,S2,BASE,4.97,6.61,2025-08-18,2025-08-19,2025-08-26,19.47,27.92,43.38,5,ts_extend
685,SGZH,S1,STRONG,6.18,3.10,2025-08-19,2025-08-20,2025-08-26,1.74,1.72,-1.07,6,ts_extend
686,KOGK,S2,STRONG,5.90,5.23,2025-08-19,2025-08-20,2025-08-28,377.65,380.30,0.70,6,ts_extend
687,SELG,S1,BASE,4.81,2.31,2025-08-26,2025-08-27,2025-09-01,50.86,51.18,0.63,5,ts_extend
688,VSMO,S1,STRONG,6.21,4.42,2025-08-26,2025-08-27,2025-09-02,35656.96,35111.89,-1.53,6,ts_extend
689,AKRN,S2,BASE,3.61,1.54,2025-08-26,2025-08-27,2025-09-01,16286.02,16154.37,-0.81,5,ts_extend
690,GEMC,S2,BASE,4.59,2.10,2025-08-28,2025-08-29,2025-09-03,818.21,816.18,-0.25,5,ts_extend
691,TUZA,S2,ULTRA,9.84,3.76,2025-09-04,2025-09-05,2025-09-11,163.76,167.16,2.08,6,ts_extend
692,TRMK,S1,BASE,4.03,1.84,2025-09-05,2025-09-06,2025-09-11,121.83,120.53,-1.07,5,ts_extend
693,VJGZ,S2,BASE,4.37,2.53,2025-09-11,2025-09-12,2025-09-17,2408.85,2446.29,1.55,5,ts_extend
694,SAREP,S2,STRONG,5.87,4.61,2025-09-16,2025-09-17,2025-09-25,0.37,0.38,1.66,6,ts_extend
695,HEAD,S1,BASE,4.27,1.54,2025-09-24,2025-09-25,2025-09-30,3623.79,3567.34,-1.56,5,ts_extend
696,MRKP,S2,BASE,5.07,2.00,2025-09-24,2025-09-25,2025-09-26,0.51,0.51,-0.32,1,rotate_atr20
697,MRKC,S2,ULTRA,7.14,2.31,2025-09-24,2025-09-25,2025-10-02,0.77,0.81,4.74,7,ts_extend
698,LVHK,S2,BASE,3.86,3.31,2025-09-25,2025-09-26,2025-10-01,26.04,27.07,3.96,5,ts_extend
699,PHOR,S1,BASE,4.27,1.57,2025-09-29,2025-09-30,2025-10-05,7193.49,7081.43,-1.56,5,ts_extend
700,KRKOP,S2,BASE,4.91,2.53,2025-09-30,2025-10-01,2025-10-06,13.40,13.76,2.69,5,ts_extend
701,SAGO,S2,ULTRA,7.32,1.89,2025-10-07,2025-10-08,2025-10-14,3.28,3.33,1.78,6,ts_extend
702,GMKN,S1,BASE,4.68,2.94,2025-10-09,2025-10-10,2025-10-15,125.84,127.78,1.54,5,ts_extend
703,KRKOP,S2,STRONG,5.61,3.35,2025-10-13,2025-10-14,2025-10-20,13.34,13.68,2.50,6,ts_extend
704,EUTR,S1,BASE,3.75,1.95,2025-10-16,2025-10-17,2025-10-23,143.83,122.06,-15.14,4,cat_stop
705,MSTT,S2,ULTRA,7.69,3.13,2025-10-20,2025-10-21,2025-10-27,117.24,99.49,-15.14,4,cat_stop
706,LSRG,S2,BASE,3.69,3.18,2025-10-20,2025-10-21,2025-10-28,731.57,733.59,0.28,5,ts_extend
707,SFIN,S1,ULTRA,8.97,3.16,2025-10-24,2025-10-27,2025-11-03,1171.47,1192.20,1.77,6,ts_extend
708,WUSH,S1,BASE,4.68,4.71,2025-11-05,2025-11-06,2025-11-11,104.11,104.15,0.04,5,ts_extend
709,LEAS,S1,STRONG,6.45,3.14,2025-11-05,2025-11-06,2025-11-12,574.12,583.46,1.63,6,ts_extend
710,UNAC,S2,STRONG,5.17,2.85,2025-11-06,2025-11-07,2025-11-13,0.54,0.56,3.09,6,ts_extend
711,SAREP,S2,STRONG,6.84,4.62,2025-11-06,2025-11-07,2025-11-13,0.34,0.35,3.18,6,ts_extend
712,SFIN,S1,BASE,4.99,2.90,2025-11-11,2025-11-12,2025-11-17,1358.97,1429.51,5.19,5,max_hold
713,FIXR,S1,BASE,5.03,2.91,2025-11-11,2025-11-12,2025-11-17,0.63,0.63,-0.84,5,ts_extend
714,ZILL,S2,STRONG,6.03,2.34,2025-11-12,2025-11-13,2025-11-19,4236.77,4420.92,4.35,6,ts_extend
715,SVAV,S2,ULTRA,8.75,3.64,2025-11-12,2025-11-13,2025-11-19,547.37,580.41,6.04,6,ts_extend
716,PRMD,S2,BASE,4.29,1.71,2025-11-18,2025-11-19,2025-11-21,393.93,393.37,-0.14,2,rotate_atr20
717,LSNG,S2,BASE,4.23,2.53,2025-11-18,2025-11-19,2025-11-26,15.07,15.34,1.75,5,ts_extend
718,TATN,S1,BASE,3.99,2.44,2025-11-19,2025-11-20,2025-11-27,629.81,622.84,-1.11,5,ts_extend
719,RBCM,S2,BASE,4.79,3.03,2025-11-20,2025-11-21,2025-11-28,11.37,11.58,1.79,5,ts_extend
720,MGTS,S2,BASE,5.09,1.60,2025-11-25,2025-11-26,2025-12-01,1131.81,1205.92,6.55,5,ts_extend
721,IVAT,S1,BASE,4.05,2.12,2025-11-27,2025-11-28,2025-12-03,169.52,172.57,1.80,5,ts_extend
722,RTSB,S2,BASE,4.49,2.04,2025-12-01,2025-12-02,2025-12-09,3.00,4.37,45.37,5,max_hold
723,VKCO,S1,STRONG,5.20,2.42,2025-12-04,2025-12-05,2025-12-13,288.66,292.96,1.49,6,ts_extend
724,KRKNP,S2,STRONG,6.16,1.44,2025-12-08,2025-12-09,2025-12-11,7812.48,7448.06,-4.66,2,rotate_atr20
725,RTSBP,S2,STRONG,5.97,2.59,2025-12-08,2025-12-09,2025-12-16,1.62,1.86,14.92,6,ts_extend
726,MISB,S2,STRONG,5.64,3.05,2025-12-10,2025-12-11,2025-12-17,57.89,57.96,0.12,6,ts_extend
727,LEAS,S1,BASE,3.73,1.69,2025-12-12,2025-12-15,2025-12-20,560.30,554.51,-1.03,5,max_hold
728,KROT,S2,ULTRA,7.47,2.79,2025-12-15,2025-12-16,2025-12-22,1531.45,1953.01,27.53,6,ts_extend
729,DZRDP,S2,BASE,4.56,2.39,2025-12-16,2025-12-17,2025-12-22,2764.42,2766.23,0.07,5,ts_extend
730,RKKE,S2,ULTRA,7.54,2.51,2025-12-22,2025-12-23,2025-12-29,16686.66,16471.20,-1.29,6,ts_extend
731,SELG,S1,STRONG,6.32,1.88,2025-12-23,2025-12-24,2025-12-30,44.77,44.18,-1.32,6,ts_extend
732,HYDR,S1,STRONG,6.34,2.19,2025-12-23,2025-12-24,2025-12-30,0.43,0.42,-1.34,6,ts_extend
733,VSEH,S2,ULTRA,9.72,1.90,2025-12-29,2025-12-30,2026-01-13,74.07,72.62,-1.96,6,ts_extend
734,PLZL,S1,BASE,3.84,1.68,2026-01-12,2026-01-13,2026-01-18,2584.13,2588.05,0.15,5,ts_extend
735,RUAL,S1,STRONG,5.68,2.00,2026-01-12,2026-01-13,2026-01-19,37.91,38.16,0.66,6,ts_extend
736,MFGS,S2,STRONG,5.92,4.44,2026-01-13,2026-01-14,2026-01-20,412.66,425.39,3.09,6,ts_extend
737,DATA,S2,STRONG,6.65,2.91,2026-01-13,2026-01-14,2026-01-20,97.66,102.43,4.89,6,ts_extend
738,LENT,S2,BASE,4.94,1.85,2026-01-19,2026-01-20,2026-01-22,2109.87,2161.54,2.45,2,rotate_atr20
739,IRKT,S2,STRONG,6.13,1.85,2026-01-19,2026-01-20,2026-01-26,27.74,28.04,1.06,6,ts_extend
740,MGNT,S1,BASE,4.49,1.73,2026-01-20,2026-01-21,2026-01-26,3267.22,3263.36,-0.12,5,ts_extend
741,SELG,S1,STRONG,5.86,2.44,2026-01-20,2026-01-21,2026-01-27,51.47,56.04,8.87,6,ts_extend
742,LNZLP,S2,STRONG,5.84,5.30,2026-01-21,2026-01-22,2026-01-28,811.30,859.62,5.96,6,ts_extend
743,VSEH,S2,ULTRA,7.22,2.29,2026-01-26,2026-01-27,2026-02-02,77.29,78.23,1.21,6,ts_extend
744,WUSH,S1,BASE,3.66,2.55,2026-01-27,2026-01-28,2026-02-02,94.21,93.96,-0.26,5,ts_extend
745,CHMK,S2,STRONG,5.24,1.61,2026-01-27,2026-01-28,2026-01-29,4572.30,4577.66,0.12,1,rotate_atr20
746,LNZLP,S2,STRONG,6.49,4.22,2026-01-28,2026-01-29,2026-02-04,921.47,952.95,3.42,6,ts_extend
747,VTBR,S1,STRONG,6.70,1.37,2026-02-02,2026-02-03,2026-02-09,81.50,84.07,3.15,6,ts_extend
748,PMSB,S2,BASE,4.40,3.89,2026-02-02,2026-02-03,2026-02-08,691.00,682.70,-1.20,5,ts_extend
749,PMSBP,S2,BASE,4.70,4.82,2026-02-03,2026-02-04,2026-02-05,891.42,756.50,-15.14,1,cat_stop
750,WTCM,S2,ULTRA,7.70,2.28,2026-02-05,2026-02-06,2026-02-12,16.79,18.14,8.05,6,ts_extend
751,PRMD,S2,STRONG,5.17,1.57,2026-02-09,2026-02-10,2026-02-11,426.53,421.97,-1.07,1,rotate_atr20
752,JNOSP,S2,BASE,4.88,4.12,2026-02-10,2026-02-11,2026-02-18,13.64,14.08,3.19,5,ts_extend
753,SVCB,S1,BASE,3.99,1.97,2026-02-12,2026-02-13,2026-02-20,13.92,14.03,0.80,5,ts_extend
754,GAZAP,S2,STRONG,5.56,3.63,2026-02-13,2026-02-16,2026-02-22,466.24,469.11,0.61,6,ts_extend
755,RKKE,S2,ULTRA,7.33,1.98,2026-02-24,2026-02-25,2026-03-03,18699.87,19020.32,1.71,6,ts_extend
756,SNGSP,S1,STRONG,5.98,1.45,2026-02-25,2026-02-26,2026-03-04,44.36,46.57,4.97,6,ts_extend
757,MFGS,S2,BASE,5.09,2.47,2026-03-02,2026-03-03,2026-03-06,454.73,416.33,-8.44,3,rotate_atr20
758,JNOSP,S2,BASE,4.36,7.20,2026-03-02,2026-03-03,2026-03-10,16.49,17.48,6.05,5,ts_extend
759,JNOS,S2,BASE,4.96,6.08,2026-03-05,2026-03-06,2026-03-13,34.35,45.27,31.76,5,max_hold
760,LKOH,S1,BASE,3.75,1.34,2026-03-06,2026-03-09,2026-03-11,5691.09,5712.35,0.37,2,rotate_atr20
761,RUAL,S1,BASE,3.71,1.93,2026-03-06,2026-03-09,2026-03-14,43.14,44.79,3.82,5,ts_extend
762,FLOT,S1,BASE,3.68,2.22,2026-03-10,2026-03-11,2026-03-16,87.99,89.57,1.80,5,ts_extend
763,KRKOP,S2,BASE,4.14,1.61,2026-03-10,2026-03-11,2026-03-12,15.50,15.44,-0.45,1,rotate_atr20
764,VJGZ,S2,ULTRA,7.96,3.57,2026-03-11,2026-03-12,2026-03-18,3290.26,4767.36,44.89,6,end_of_data
765,VJGZP,S2,ULTRA,8.58,3.56,2026-03-12,2026-03-13,2026-03-18,1766.82,2332.26,32.00,5,end_of_data
766,CNRU,S1,BASE,4.06,1.75,2026-03-17,2026-03-18,2026-03-18,633.81,631.79,-0.32,0,end_of_data
